k,N,p_bias,source,repetitions,mc_mean,mc_sd,formula_mean,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper,formula_sha256
4,14,0.325,blind2,6000,41.34316666666667,11.75097517407864,40.87816557396919,0.1517044371696779,-0.011247350655226633,0.011247350655226633,40.701609974294136,41.9847233590392,0.026356200459083712,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,0.525,blind2,6000,58.6455,21.0790468819847,58.57514710027242,0.2721293250928404,-0.001199629975489698,0.001199629975489698,57.49466754604309,59.79633245395691,0.02042241227126762,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,0.725,blind2,6000,97.42466666666667,46.31574083970241,97.41769522660192,0.5979336431314205,-7.155723805140649e-05,7.155723805140649e-05,94.89601069916458,99.95332263416876,0.026573135254668312,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,0.94,blind2,6000,194.69933333333333,118.92169269896873,196.50962129169505,1.53527245108634,0.00929786418560786,0.00929786418560786,188.20668002677272,201.19198663989394,0.04411608165948855,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,1.0,blind2,6000,208.23416666666665,131.71684739351596,209.20586260090778,1.7004571879001038,0.0046663616725135205,0.0046663616725135205,201.04294860249033,215.42538473084298,0.0406028366334672,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,1.06,fresh_precision_confirmation,60000,196.38013333333333,121.55526627846373,189.405560117167,0.4962472965506247,-0.035515676141882314,0.035515676141882314,194.2815080055999,198.47875866106676,0.04571370057484925,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,1.275,blind2,6000,118.63566666666667,51.76111278448655,117.31843275334285,0.6682330926516007,-0.011103186337923825,0.011103186337923825,115.80971496311875,121.46161837021458,0.03411106876777581,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,1.675,blind2,6000,68.00483333333334,20.16178463245462,67.45263442747489,0.2602875203710579,-0.008119994988470623,0.008119994988470623,66.9040797644161,69.10558690225058,0.023919230685556236,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,14,1.875,blind2,6000,56.815333333333335,14.606304195195854,56.47547310079028,0.18856657632544357,-0.005981839982335515,0.005981839982335515,56.017886987950206,57.612779678716464,0.01974052604766663,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,0.325,blind2,6000,83.01833333333333,16.656077010282193,81.31779568156493,0.21502902957990386,-0.020483880890988737,0.020483880890988737,82.10897751253383,83.92768915413284,0.031096929974741117,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,0.525,blind2,6000,117.50666666666666,30.4996119091701,116.68068176901289,0.39374829663335065,-0.0070292598801807125,0.0070292598801807125,115.84150868231008,119.17182465102324,0.02090379071819437,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
