k,N,p_bias,repetitions,mc_mean,mc_sd,mc_se,batch_means_json,run_id,formula_sha256,validator_sha256,grid_sha256,formula_mean,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
15,128,1.025,8000,29095.24675,11497.362216639389,128.54441739171668,"[29397.41,28748.385,29618.795,28741.81,28936.225,30639.59,30265.985,29679.39,29007.55,29226.385,28964.72,29252.38,28963.11,29585.79,29929.925,29106.595,28896.675,28421.315,27421.655,29531.6,30744.57,28436.425,29835.865,29109.255,27883.71,29276.09,29654.38,28326.975,29152.205,28366.765,29630.895,29363.15,29188.79,27927.965,30196.31,28412.745,27421.57,28083.545,28552.51,29910.86]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,28975.03910748459,-0.004131521672536021,0.004131521672536021,28603.42755359973,29587.065946400267,0.020685621211120497
15,128,1.9,8000,7902.496375,1233.698614642503,13.79316983043977,"[8003.18,7993.055,7994.64,7942.06,7883.08,7990.175,7928.145,8006.56,8048.29,7946.245,7897.155,7954.29,7921.82,7960.14,7884.715,7842.355,7852.405,7820.855,7916.185,7842.13,7954.845,7809.55,7985.845,7846.04,7823.98,7812.885,7874.72,7838.99,7883.635,8009.33,7913.28,7766.65,7961.845,7983.41,7812.73,8027.545,7759.915,7651.935,7870.97,7884.275]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,7932.62672585937,0.0038127636419662495,0.0038127636419662495,7849.722821395201,7955.269928604798,0.010561379853847308
16,10,0.3,8000,109.653375,37.45899922831993,0.41880434321817767,"[109.825,103.25,111.405,110.7,108.67,105.685,111.875,109.69,107.035,106.75,106.81,105.855,110.56,110.05,107.585,106.13,105.145,110.39,111.54,113.88,112.235,107.32,109.67,107.95,117.31,114.04,107.205,108.345,113.49,113.065,107.26,107.31,116.865,110.755,106.27,108.16,115.705,110.8,110.85,108.7]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,110.06373336400502,0.0037423231524339345,0.0037423231524339345,108.05100268613411,111.25574731386588,0.018627598336292017
16,10,0.975,8000,197.46225,84.52532100603875,0.9450218179474678,"[195.595,194.715,199.055,195.715,190.475,198.22,202.175,191.85,195.35,185.305,204.475,197.63,188.99,198.145,198.59,195.89,191.615,199.895,188.465,195.915,197.56,199.23,201.07,197.64,188.505,200.095,187.615,205.26,196.71,207.825,203.15,200.77,196.955,196.305,210.365,198.945,197.68,191.955,210.325,202.465]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,196.81233485525348,-0.003291338697632228,0.003291338697632228,193.84653583275377,201.07796416724625,0.02121380793593497
16,10,1.025,8000,198.38675,83.25522568291399,0.9308217205454101,"[202.415,201.58,184.205,199.62,196.94,196.54,197.24,200.54,198.005,193.08,208.865,198.42,191.295,197.69,189.93,201.715,194.585,199.535,199.915,197.045,197.07,203.07,202.835,208.665,208.19,202.165,198.96,210.62,206.98,189.25,205.075,194.71,188.58,204.045,194.55,190.865,189.98,188.86,203.405,198.435]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,197.3159971115331,-0.005397300416821682,0.005397300416821682,194.8253663173815,201.9481336826185,0.02293725862485696
16,10,1.9,8000,159.782,56.31687513350772,0.629641805394454,"[161.7,159.465,156.37,163.615,153.795,164.635,162.47,167.485,160.075,163.38,157.055,162.76,164.885,163.45,156.79,161.96,155.735,159.985,153.985,161.965,166.2,162.875,157.45,160.775,155.48,161.875,150.885,165.3,153.25,156.45,156.86,156.51,166.975,155.82,165.55,159.31,152.92,165.04,153.755,156.44]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,160.67394639639917,0.005582270821489048,0.005582270821489048,157.372950015313,162.19104998468703,0.020975627518992068
16,128,0.3,8000,1463.722875,147.66532584798503,1.6509485325787565,"[1483.125,1474.985,1473.4,1443.73,1462.69,1448.895,1470.675,1449.095,1464.92,1467.705,1461.365,1475.94,1470.535,1457.28,1454.455,1459.975,1468.055,1465.795,1467.315,1458.045,1471.43,1467.105,1463.415,1475.4,1452.395,1462.955,1446.535,1465.48,1464.78,1460.745,1468.185,1486.975,1477.91,1461.25,1468.16,1463.28,1448.475,1438.795,1450.125,1477.54]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,1459.0325671812268,-0.0032043687359693245,0.0032043687359693245,1457.4062398861097,1470.0395101138902,0.007487515034075964
16,128,0.975,8000,27986.8965,11053.160898449756,123.57809567588151,"[27324.07,27471.63,28099.805,27985.125,26994.825,28568.345,27891.275,29431.66,28953.52,27884.49,28057.285,28094.46,28227.57,27433.445,28336.38,28548.465,29005.925,27054.805,27959.245,27811.68,26357.59,28245.91,27454.23,27965.58,27803.3,28601.025,27766.51,27703.43,28382.045,27888.405,27394.68,27817.835,28756.86,26933.755,28452.25,28983.525,28596.11,28749.73,27907.835,26581.25]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,28020.439972429045,0.0011985420544591728,0.0011985420544591728,27514.078769434716,28459.71423056528,0.018403712776923653
16,128,1.025,8000,30742.641125,12096.388107033777,135.24173044773764,"[30489.53,30836.765,31869.585,30835.585,31531.445,31594.965,31050.615,30437.88,30587.355,31893.445,30595.82,30325.575,31649.085,31097.65,30519.48,29006.065,30800.835,31702.495,30679.935,31215.605,28555.14,30280.825,31270.585,29943.965,31967.18,30138.295,30039.105,31053.185,31499.52,30037.15,31435.415,30443.78,30735.645,30848.175,30917.665,29947.31,30370.57,30437.56,30366.17,30698.69]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,30286.0834266651,-0.01485095885153551,0.01485095885153551,30225.197578728385,31260.084671271612,0.03115798485029797
16,128,1.9,8000,8737.30525,1420.402877483791,15.88058694745031,"[8851.24,8806.17,8738.0,8490.28,8733.18,8718.855,8718.74,8626.435,8692.375,8802.995,8784.025,8870.055,8678.195,8705.29,8828.305,8776.51,8612.77,8823.6,8624.73,8911.205,8757.47,8551.965,8747.74,8748.11,8721.91,8594.025,8835.695,8824.405,8795.615,8904.95,8735.31,8655.675,8598.82,8656.03,8812.99,8873.36,8764.095,8719.315,8628.84,8772.935]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,8776.313917641299,0.0044646108296719205,0.0044646108296719205,8676.545104446117,8798.065395553882,0.011498679715738147
17,10,0.3,8000,115.836875,39.55955491448942,0.4422892697421711,"[119.37,119.165,114.215,115.59,120.83,115.125,110.975,117.985,114.03,115.6,115.45,113.29,116.55,115.035,110.16,119.63,118.965,113.92,114.33,116.825,115.72,117.965,115.61,114.74,115.755,115.48,113.415,112.22,117.66,120.48,112.155,113.61,118.315,114.205,113.84,117.815,116.23,115.395,118.305,117.52]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,116.47864558379658,0.005540296074083242,0.005540296074083242,114.14464784898976,117.52910215101025,0.020447719440114476
17,10,0.975,8000,205.475625,85.93128609011106,0.9607409854573522,"[200.95,203.76,202.49,203.575,219.445,213.17,207.17,203.95,202.185,211.075,202.43,203.7,205.205,202.875,208.79,198.93,205.81,200.555,208.175,224.42,204.925,202.125,196.44,199.81,205.375,206.74,206.88,206.26,204.525,206.425,197.415,205.755,213.595,212.945,199.77,210.59,203.805,200.165,198.25,208.57]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,203.90323703592952,-0.007652430618329967,0.007652430618329967,201.79976828833477,209.15148171166524,0.02509303129380125
17,10,1.025,8000,204.06025,84.27455366234148,0.9422181538122469,"[200.94,202.35,203.91,205.48,203.36,203.585,201.745,208.015,205.795,207.6,207.045,210.205,206.095,206.29,208.335,217.72,194.98,201.825,196.405,201.005,197.995,206.985,199.615,199.305,205.51,200.4,200.5,206.23,205.89,201.935,201.12,207.42,199.07,198.15,207.005,201.785,207.11,203.81,209.575,210.315]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,204.49480991734524,0.0021295667203447997,0.0021295667203447997,200.45526283179376,207.66523716820623,0.02015186345564368
17,10,1.9,8000,168.6725,59.38367449349647,0.6639296646058925,"[165.36,172.37,168.915,179.04,163.82,170.1,171.075,172.925,174.365,164.615,164.685,166.365,162.825,171.925,170.625,166.23,165.705,166.63,170.515,164.195,166.57,172.85,169.21,165.195,176.42,165.675,170.89,179.33,170.315,163.465,170.095,156.02,167.575,163.655,171.14,172.345,165.455,172.6,170.285,165.525]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,168.97429268896235,0.0017892228369315495,0.0017892228369315495,166.1322624639138,171.21273753608622,0.017107033774766522
17,128,0.3,8000,1554.2015,160.11803418371977,1.7901740442921623,"[1573.38,1564.31,1543.815,1550.34,1552.285,1573.39,1557.535,1551.0,1546.33,1560.21,1556.425,1558.51,1550.5,1537.41,1538.635,1569.435,1556.56,1544.305,1545.585,1563.03,1554.47,1554.48,1576.395,1567.34,1537.72,1563.21,1554.675,1580.63,1543.07,1573.69,1553.33,1538.93,1559.115,1539.595,1552.26,1546.795,1558.38,1543.255,1532.11,1545.62]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,1548.9137501154232,-0.0034022293020413825,0.0034022293020413825,1547.3521791368667,1561.0508208631331,0.007774936334871585
17,128,0.975,8000,29371.24975,11256.664464306587,125.8533347104789,"[28991.31,28766.335,30249.9,27999.06,29486.715,30717.45,29699.805,28097.675,28223.535,30234.665,30224.93,29592.52,27950.27,29014.01,28644.745,29546.03,29600.355,29224.065,28452.75,28569.045,29694.385,29305.82,28133.645,28793.265,29112.86,30214.145,29435.215,29764.57,29423.3,29896.84,28868.945,29880.415,29368.51,29586.48,30540.43,29511.255,29945.875,30032.69,30551.75,29504.425]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,29350.881127514604,-0.0006934884507389905,0.0006934884507389905,28889.726808766532,29852.772691233466,0.016812226083986026
17,128,1.025,8000,32155.206375,12436.59208495721,139.0453265520008,"[32826.15,31983.49,31747.93,32739.475,31022.545,31373.435,33320.315,31681.005,31545.025,32176.695,31969.45,32111.74,32825.46,32972.335,31565.83,35152.845,31136.975,32364.965,31927.985,32752.96,33059.1,30947.635,32511.515,32800.345,32601.98,31305.1,33426.18,31820.775,30909.41,30979.935,31077.315,33574.63,32617.775,31203.545,31434.675,31487.015,31647.595,31018.12,33056.105,33532.895]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,31577.18898880305,-0.017975856831892355,0.017975856831892355,31623.21002575656,32687.20272424344,0.033958664031447316
17,128,1.9,8000,9542.73225,1561.5015278371063,17.458117816067748,"[9534.245,9664.42,9554.085,9521.375,9486.085,9454.035,9523.015,9704.635,9725.675,9625.74,9618.195,9374.55,9427.315,9579.31,9564.45,9465.155,9299.72,9526.415,9581.195,9447.895,9490.85,9476.11,9642.16,9369.665,9538.085,9568.57,9606.425,9493.66,9679.195,9695.735,9498.735,9411.98,9614.885,9596.205,9588.525,9628.335,9583.4,9470.055,9545.235,9533.97]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,9638.027867174791,0.009986198363135666,0.009986198363135666,9475.936370029618,9609.52812997038,0.017105591554818167
18,10,0.3,8000,121.651875,41.47246592214023,0.46367626498224523,"[120.54,115.34,122.2,124.8,126.53,123.25,123.205,120.865,118.785,120.88,117.62,128.36,123.555,121.605,122.94,121.245,123.93,122.87,121.99,127.48,122.03,122.42,119.77,120.35,119.675,118.52,118.92,119.855,119.67,124.34,123.465,116.0,125.14,117.585,123.835,120.1,121.875,120.94,120.955,122.64]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,122.84963893660684,0.009845832105808751,0.009845832105808751,119.87781983167231,123.4259301683277,0.024790400001496904
18,10,0.975,8000,212.1355,85.83924327899705,0.9597119155448967,"[222.705,202.01,213.735,197.635,209.015,214.825,207.45,211.38,204.86,213.715,207.05,215.52,205.635,212.82,208.145,211.37,216.9,213.17,217.075,215.695,211.86,215.925,221.0,210.935,211.5,216.765,203.085,209.35,212.94,218.475,210.825,214.645,218.35,212.85,210.085,207.875,220.54,211.32,212.33,214.055]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,210.93478576140336,-0.005660128731856035,0.005660128731856035,208.4635805759094,215.80741942409063,0.022578619751306483
18,10,1.025,8000,212.76775,87.47300869893441,0.9779779682362388,"[214.35,202.685,221.385,207.735,203.425,207.645,205.84,223.8,211.35,215.53,208.515,214.87,222.255,216.67,206.965,215.52,206.04,219.43,212.445,221.085,216.75,206.525,214.8,219.31,206.94,207.3,215.875,210.305,197.475,210.62,195.575,215.76,211.405,221.42,229.32,221.48,214.665,209.08,218.395,210.17]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,211.61068771230757,-0.005438146935766536,0.005438146935766536,209.02594348521853,216.50955651478148,0.022626570768202847
18,10,1.9,8000,177.66325,61.9392820330511,0.6925022255171681,"[170.65,180.855,179.225,167.49,183.105,188.85,173.93,176.0,180.86,179.31,174.015,180.29,176.185,170.16,182.325,170.325,174.95,172.395,183.81,174.56,181.785,176.825,174.815,182.94,175.685,176.61,179.065,181.93,173.235,173.99,182.545,178.785,185.225,172.35,178.59,178.565,186.925,178.01,178.075,171.29]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,177.1082879779052,-0.003123673703451888,0.003123673703451888,175.01369201086248,180.31280798913753,0.01777200436823856
18,128,0.3,8000,1649.14725,167.35235334081378,1.871056191323118,"[1647.295,1690.055,1644.835,1651.11,1642.115,1655.49,1668.56,1669.04,1664.04,1645.785,1655.195,1639.97,1648.645,1645.425,1654.6,1652.5,1633.47,1614.725,1653.995,1626.195,1636.445,1658.595,1629.21,1655.855,1654.705,1649.25,1637.825,1637.825,1646.275,1644.53,1671.385,1662.6,1656.93,1642.675,1646.835,1643.05,1658.345,1636.8,1652.965,1640.745]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,1638.712241986488,-0.0063275174569839415,0.0063275174569839415,1641.9884688478628,1656.3060311521372,0.010622305802636567
18,128,0.975,8000,30580.668875,11611.494634184102,129.82045661204853,"[31188.89,29646.315,31254.91,30518.67,30059.02,30082.42,30644.48,30307.39,30279.4,31034.34,31194.155,30487.65,29391.01,31581.53,29857.17,31683.92,30822.82,31403.84,30012.5,30366.775,31364.975,30596.52,31337.865,31647.51,30337.14,30018.325,31168.49,30155.9,31231.53,29344.325,28802.46,30573.115,29566.685,30150.09,30606.63,29944.605,31211.09,31235.625,30514.555,31602.115]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,30664.315841774813,0.002735288986539976,0.002735288986539976,30083.967470592153,31077.370279407845,0.01929095195804753
18,128,1.025,8000,33372.3995,12861.179944365325,143.79236313228915,"[34368.88,33171.185,33604.075,34667.795,32965.04,32771.595,33462.635,32848.64,34077.82,33689.225,34227.695,34478.24,32713.98,32654.935,33304.52,31258.225,32728.15,35356.105,32294.02,32996.815,31668.93,34116.595,33142.68,35390.645,33516.165,33546.285,33775.025,34521.44,33961.98,32916.875,33379.305,31679.33,33772.04,32565.355,33188.605,31623.845,32594.82,33729.465,35144.42,33022.6]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,32850.21578564872,-0.015647173178281116,0.015647173178281116,32822.24068393324,33922.55831606676,0.03161148756608223
18,128,1.9,8000,10449.2135,1765.9647499610553,19.74408613390669,"[10230.31,10391.51,10614.215,10481.635,10353.775,10340.38,10575.97,10607.355,10403.675,10391.725,10647.615,10270.385,10394.245,10499.135,10556.775,10528.03,10565.005,10390.1,10208.9,10498.92,10525.615,10443.005,10289.27,10499.28,10377.67,10607.475,10385.63,10631.595,10571.025,10368.955,10396.915,10519.895,10480.27,10564.7,10259.78,10649.97,10543.51,10414.665,10336.435,10153.22]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,10516.0806503745,0.0063992519986792165,0.0063992519986792165,10373.671358434687,10524.755641565313,0.013727954840599743
19,10,0.3,8000,128.8055,43.84182857718898,0.49016654478243715,"[129.69,128.475,133.74,128.705,129.365,130.175,128.745,126.55,132.135,124.67,128.615,129.64,125.585,117.57,127.21,131.45,129.915,135.15,133.195,127.07,127.815,135.505,132.65,128.315,130.305,124.54,131.84,131.325,121.705,131.415,128.31,131.37,126.375,127.58,126.21,125.985,128.285,128.075,125.045,131.92]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,129.17915790361516,0.0029009468044079497,0.0029009468044079497,126.93009131988154,130.68090868011845,0.017718939302309833
19,10,0.975,8000,219.976375,90.06712262352777,1.0069810436200863,"[218.455,210.3,225.155,217.82,222.42,224.57,222.52,211.425,220.64,226.13,215.37,230.235,218.43,215.755,217.14,218.24,216.655,224.505,230.375,219.295,214.375,212.935,223.25,225.855,231.57,221.895,235.13,207.29,226.74,211.455,212.395,224.495,215.905,215.61,230.01,215.405,225.005,216.22,214.135,213.945]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,217.9083130418874,-0.009401291198259786,0.009401291198259786,216.12360085614634,223.82914914385364,0.026452480048346882
19,10,1.025,8000,220.419625,90.17585735947117,1.008196734925511,"[216.34,208.795,215.825,226.935,210.205,216.125,222.445,216.4,218.935,224.1,215.755,216.945,226.42,222.47,222.335,217.2,211.98,218.695,220.715,223.03,215.79,228.78,217.31,225.905,223.025,224.65,222.19,216.345,216.625,218.99,232.295,225.33,228.815,215.985,225.62,228.04,211.68,224.87,223.38,219.51]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,218.66537890868324,-0.007958665619346548,0.007958665619346548,216.56219954313693,224.27705045686307,0.025021158146803613
19,10,1.9,8000,183.989,64.48282238936127,0.7209398712182861,"[182.66,192.3,185.4,180.07,181.99,191.335,180.465,184.94,188.085,180.82,184.915,185.11,178.285,191.3,183.81,173.515,181.105,179.695,190.41,186.515,192.425,184.87,183.805,180.99,180.55,180.81,181.57,175.96,187.645,188.9,186.665,178.98,184.7,179.41,181.515,186.415,183.805,194.565,181.275,181.98]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,185.09324273851917,0.006001678027051408,0.006001678027051408,181.2306377520698,186.7473622479302,0.021313200871331484
19,128,0.3,8000,1735.65225,178.75594054666433,1.9985521722212618,"[1739.68,1751.355,1748.055,1710.41,1727.76,1737.57,1750.145,1725.325,1740.3,1733.94,1736.53,1719.865,1691.825,1729.74,1741.055,1720.19,1732.505,1744.48,1741.4,1739.595,1750.99,1744.035,1729.825,1751.285,1757.315,1727.66,1755.775,1712.04,1728.655,1714.19,1714.725,1743.59,1744.53,1755.125,1741.235,1717.15,1747.125,1735.115,1743.75,1750.25]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,1728.4335845791882,-0.00415905053608056,0.00415905053608056,1728.0056610368204,1743.2988389631798,0.008527083281276493
19,128,0.975,8000,31692.697625,11912.663103331306,133.187622460512,"[30715.545,31700.11,32179.365,30235.93,32326.655,31128.28,31999.09,32018.875,32710.94,32611.925,31977.58,31580.65,32451.69,30958.24,31590.11,31223.515,32607.35,31759.215,32230.46,32512.685,31554.975,31587.495,32378.295,30793.43,29896.105,31442.24,32230.585,31118.985,30542.165,32653.545,31680.165,31348.81,31696.65,32714.165,30540.52,31548.92,31848.06,31831.665,31893.72,31889.2]",boundary-v1-9e4cfdbcfe51,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7,7bd17439943bee509526fbdfe1d93ff9932f73ad9df6491b8f1f8ec4403671a0,9e4cfdbcfe51b861989860b1103b492b54c14c8516d71574938533c2ca8332df,31962.05726473795,0.008499107362999298,0.008499107362999298,31183.113227807717,32202.282022192285,0.024979675096571397
