anchor_id,block_index,slope
2023-07-16-primary,32,-0.02236706783369801
2023-07-16-primary,33,-0.024657549234135677
2023-07-16-primary,34,-0.021778993435448594
2023-07-16-primary,35,-0.011161378555798677
2023-07-16-primary,36,-0.04702871991247266
2023-07-16-primary,37,-0.026804704595185993
2023-07-16-primary,38,-0.06727735229759302
2023-07-16-primary,39,-0.025420951859956242
2023-07-16-hub,0,-0.09476504376367614
2023-07-16-hub,1,-0.10586159737417943
2023-07-16-hub,2,-0.028388949671772426
2023-07-16-hub,3,-0.14160120350109412
2023-07-16-hub,4,-0.05413019693654268
2023-07-16-hub,5,-0.03967997811816193
2023-07-16-hub,6,0.02186214442013129
2023-07-16-hub,7,-0.04602489059080961
2023-07-16-hub,8,-0.07994310722100659
2023-07-16-hub,9,-0.17168927789934355
2023-07-16-hub,10,-0.03595459518599563
2023-07-16-hub,11,-0.043349288840262595
2023-07-16-hub,12,-0.08078200218818382
2023-07-16-hub,13,-0.06912390590809629
2023-07-16-hub,14,0.01002352297592998
2023-07-16-hub,15,-0.036290481400437634
2023-07-16-hub,16,-0.03280634573304157
2023-07-16-hub,17,0.013555798687089726
2023-07-16-hub,18,0.025107221006564553
2023-07-16-hub,19,-0.11358725382932167
2023-07-16-hub,20,-0.10218572210065646
2023-07-16-hub,21,-0.061709518599562356
2023-07-16-hub,22,-0.06720021881838076
2023-07-16-hub,23,-0.15869392778993435
2023-07-16-hub,24,-0.039248085339168494
2023-07-16-hub,25,-0.025011761487964992
2023-07-16-hub,26,-0.07827106126914662
2023-07-16-hub,27,-0.02321088621444202
2023-07-16-hub,28,-0.08216739606126916
2023-07-16-hub,29,-0.05068353391684902
2023-07-16-hub,30,0.011910557986870907
2023-07-16-hub,31,-0.05305634573304156
2023-07-16-hub,32,-0.03892587527352298
2023-07-16-hub,33,-0.09120377461706784
2023-07-16-hub,34,-0.026007932166301977
2023-07-16-hub,35,-0.0476578227571116
2023-07-16-hub,36,-0.10067368708971555
2023-07-16-hub,37,-0.08775519693654266
2023-07-16-hub,38,-0.02664824945295405
2023-07-16-hub,39,-0.011157549234135667
2026-07-22-primary,0,-0.04590645514223193
2026-07-22-primary,1,-0.07192204595185997
2026-07-22-primary,2,-0.09405607221006564
2026-07-22-primary,3,0.06007959518599564
2026-07-22-primary,4,-0.062312363238512025
2026-07-22-primary,5,-0.03227954048140043
2026-07-22-primary,6,0.004264496717724289
2026-07-22-primary,7,-0.13321526258205693
2026-07-22-primary,8,-0.09674398249452956
2026-07-22-primary,9,0.019262035010940905
2026-07-22-primary,10,-0.10665782275711158
2026-07-22-primary,11,-0.02556865426695843
2026-07-22-primary,12,-0.04853966083150983
2026-07-22-primary,13,0.017916301969365417
2026-07-22-primary,14,-0.047245897155361066
2026-07-22-primary,15,-0.17422975929978118
2026-07-22-primary,16,0.057726477024070036
2026-07-22-primary,17,-0.11202516411378559
