cell_id,snapshot,snapshot_sha256,date,mode,demand_kind,scale,seed,node_count,channel_count,route_count,multi_channel_route_count,repetitions,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2023-07-16-primary-uniform-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,20,202607242001,31,30,930,870,20000,1003.9442,997.3691,6.5751,0.0065924440610802965,0.01643775,3.1908530066653036,3.2795060748047757,-0.009723304547919868,0.042598804547919866,0.02616105454791987,624.0,968.0,1428.0,622.0,966.0,1408.0,2847,500,40,0.01643775,0.00790703287235808,3.5438667634871557,-0.011583720994150174,0.04445922099415017,0.028021470994150175,0,10.47918010000285,raw/34-2023-07-16-primary-uniform-N20.npz,028a4c22c4ffc3aceacecf130694fd44cf0cd7278ae1286911f29be890cc4b61
2023-07-16-primary-uniform-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,40,202607242002,31,30,930,870,20000,4041.68355,4016.57495,25.1086,0.0062512464755574895,0.015692875,12.68656473563831,3.2795060748047757,-0.01031066632433118,0.04169641632433117,0.026003541324331178,2531.0,3889.5,5751.200000000004,2526.9,3870.0,5690.100000000002,12810,500,40,0.015692875000000002,0.010485235259063128,3.5438667634871557,-0.02146540174193745,0.052851151741937455,0.03715827674193745,0,41.94988490000105,raw/35-2023-07-16-primary-uniform-N40.npz,2ab11918f76f064c7907699c8f0f42a79e3dfce2028b58ea9b3083f4268542d6
2023-07-16-primary-uniform-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,80,202607242003,31,30,930,870,20000,16112.43705,16065.208,47.22905,0.0029398343301873216,0.0073795390625,50.61073942446958,3.2795060748047757,-0.018554558967642115,0.033313637092642116,0.025934098030142114,10140.7,15501.0,22736.100000000002,10079.9,15510.5,22792.50000000001,48810,500,40,0.007379539062500001,0.007694046875675608,3.5438667634871557,-0.01988713793691898,0.03464621606191898,0.027266676999418978,0,167.59299330000067,raw/36-2023-07-16-primary-uniform-N80.npz,65f9a5fa838a9a8cb7a6987ce85968774f751af4d009e71de8189178e4b48a38
2023-07-16-primary-hotspot-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,10,202607242010,31,30,930,870,20000,247.2729,248.58415,-1.31125,-0.005274873719824856,-0.013112500000000001,0.791341282079427,3.2795060748047757,-0.03906458541823281,0.012839585418232805,0.025952085418232806,153.0,239.5,351.0,152.0,241.0,353.0,753,500,40,-0.0131125,0.0076166741071893185,3.5438667634871557,-0.040104978216781426,0.01387997821678143,0.02699247821678143,0,2.614352399999916,raw/37-2023-07-16-primary-hotspot-N10.npz,0ac2dc152a480060c4adf60afb3affd6f48d114d8c6800b6bc6789aa6e15ff87
2023-07-16-primary-hotspot-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,20,202607242011,31,30,930,870,20000,926.21605,940.94565,-14.7296,-0.015654039104171426,-0.036823999999999996,2.661336076987973,3.2795060748047757,-0.05864366957894791,-0.015004330421052075,0.02181966957894792,604.0,908.0,1268.0,608.0,915.0,1304.0,2333,500,40,-0.036824,0.005701780241562885,3.5438667634871557,-0.05703034949078248,-0.016617650509217527,0.020206349490782476,0,9.652310299999954,raw/38-2023-07-16-primary-hotspot-N20.npz,4495b1b36ae3140ef2422d2ca9e1d940337c30349fd28c9466e12555b1abe372
2023-07-16-primary-hotspot-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,40,202607242012,31,30,930,870,20000,3087.5691,3141.7521,-54.183,-0.01724610926495442,-0.033864375,7.633434864262702,3.2795060748047757,-0.04951056000561006,-0.01821818999438994,0.01564618500561006,2171.0,3057.0,4055.0,2166.9,3088.0,4185.100000000002,7274,500,40,-0.033864375,0.004857819066590889,3.5438667634871557,-0.05107983853312566,-0.01664891146687435,0.01721546353312565,0,31.883498700000928,raw/39-2023-07-16-primary-hotspot-N40.npz,a77cd18a06e024a30363ea29ca3c1be99a9314aa7f492bad2d36348d82664d93
2023-07-16-primary-hotspot-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,80,202607242013,31,30,930,870,20000,9142.9181,9279.60225,-136.68415,-0.014729526796258966,-0.021356898437499997,18.06509031582308,3.2795060748047757,-0.030613863036349796,-0.012099933838650198,0.009256964598849799,6889.9,9150.0,11391.200000000004,6895.9,9218.5,11726.100000000002,17881,500,40,-0.0213568984375,0.002496242291896201,3.5438667634871557,-0.030203248529361952,-0.012510548345638051,0.00884635009186195,0,92.76149499999883,raw/40-2023-07-16-primary-hotspot-N80.npz,0ce9e77b3ba8d6cc5800e9f3dff21ce470d7e199cae6dae95d2af22f49e30efc
2023-07-16-hub-uniform-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,10,202607242100,31,31,930,868,20000,246.3874,245.81645,0.57095,0.002322667990689801,0.005709499999999999,0.8057731236652262,3.2795060748047757,-0.020715878539745294,0.032134878539745296,0.026425378539745293,149.0,237.0,355.0,149.0,237.0,352.0,744,500,40,0.005709499999999999,0.0075963001448748485,3.5438667634871557,-0.02121077560889464,0.03262977560889464,0.02692027560889464,0,2.6912797000004502,raw/41-2023-07-16-hub-uniform-N10.npz,e234256ebceb0ead2019ed3e2c60fe1ea66ea1166c3e5465f26dcf1da9dec3c9
2023-07-16-hub-uniform-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,20,202607242101,31,31,930,868,20000,1001.6387,997.2558,4.3829,0.004394960651018525,0.01095725,3.182412189950704,3.2795060748047757,-0.015134600273690258,0.03704910027369026,0.026091850273690258,626.0,965.0,1424.0,621.0,962.0,1415.0,2840,500,40,0.010957249999999998,0.0074665108706631345,3.5438667634871557,-0.01550306971375863,0.037417569713758626,0.026460319713758628,0,10.733599200000754,raw/42-2023-07-16-hub-uniform-N20.npz,a0b13de810b9016f4c1b9b2e089d1f6761cdac7e2531dd9304fe65b6617b68d6
2023-07-16-hub-uniform-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,40,202607242102,31,31,930,868,20000,4023.86955,4011.55065,12.3189,0.003070857400242472,0.0076993124999999996,12.577838332598951,3.2795060748047757,-0.018081373262294146,0.03347999826229414,0.025780685762294146,2520.0,3874.0,5723.100000000002,2540.0,3870.0,5665.0,13609,500,40,0.007699312500000002,0.007422902185457369,3.5438667634871557,-0.01860646384365854,0.03400508884365854,0.026305776343658542,0,42.8037891999993,raw/43-2023-07-16-hub-uniform-N40.npz,81eae3baa62390305b04db44c3624bbbdd046efb3675bf5b6e5effade079c91f
2023-07-16-hub-uniform-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,80,202607242103,31,31,930,868,20000,16124.40205,16089.252,35.15005,0.002184691370363271,0.0054921953125,50.94555406333993,3.2795060748047757,-0.02061346938047163,0.03159786000547163,0.02610566469297163,10132.8,15501.0,22897.100000000002,10164.9,15498.0,22839.0,46444,500,40,0.005492195312500001,0.007999846589930698,3.5438667634871557,-0.02285819513055146,0.03384258575555146,0.02835039044305146,0,171.89430029999858,raw/44-2023-07-16-hub-uniform-N80.npz,ad16a841b56b18f688791bdec9ae8315479a054f1ecbff5a4aaa7a52fff09a7c
2023-07-16-hub-hotspot-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,10,202607242110,31,31,930,868,20000,247.9135,249.9702,-2.0567,-0.008227780751465576,-0.020567000000000002,0.7858717255213784,3.2795060748047757,-0.046339710978646725,0.005205710978646718,0.02577271097864672,153.0,241.0,352.0,154.9000000000001,242.0,356.0,877,500,40,-0.020567,0.007842827379694921,3.5438667634871557,-0.04836093528266789,0.007226935282667893,0.02779393528266789,0,2.708837300000596,raw/45-2023-07-16-hub-hotspot-N10.npz,5f01ef9cbae57e7577ac9bc9e018fae39bbfa3e334d1bb70f576d294decf3960
2023-07-16-hub-hotspot-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,20,202607242111,31,31,930,868,20000,929.5224,941.32175,-11.79935,-0.012534874499606538,-0.029498375,2.6713487566560565,3.2795060748047757,-0.051400136188439305,-0.007596613811560696,0.021901761188439305,609.9000000000001,908.0,1272.0,607.0,915.0,1308.0,2480,500,40,-0.029498375,0.007113108255248293,3.5438667634871557,-0.054706282930860536,-0.004290467069139464,0.025207907930860536,0,9.937556400000176,raw/46-2023-07-16-hub-hotspot-N20.npz,54f51453cabd1659315b369b9834ddbe3fbae32fb47e8f206704c60a8f2256d4
2023-07-16-hub-hotspot-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,40,202607242112,31,31,930,868,20000,3083.4989,3144.18975,-60.69085,-0.019302540503479473,-0.03793178125,7.615660241099208,3.2795060748047757,-0.05354153376520879,-0.02232202873479121,0.015609752515208786,2158.0,3050.0,4041.0,2168.0,3093.0,4189.100000000002,7397,500,40,-0.037931781250000005,0.003851415019186457,3.5438667634871557,-0.051580682928890134,-0.024282879571109875,0.013648901678890131,0,32.580295300002035,raw/47-2023-07-16-hub-hotspot-N40.npz,9b151f1d03ac1455d188914a510fa40a474d3b6ec12d04c28dfb55cf27856036
2023-07-16-hub-hotspot-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,80,202607242113,31,31,930,868,20000,9082.79615,9221.20025,-138.4041,-0.015009336772618077,-0.021625640625,17.91097300045005,3.2795060748047757,-0.030803631993850042,-0.01244764925614996,0.00917799136885004,6863.0,9060.0,11324.100000000002,6850.0,9153.0,11662.0,16875,500,40,-0.021625640624999998,0.0024222190415516013,3.5438667634871557,-0.030209662180240432,-0.013041619069759564,0.008584021555240434,0,94.36933409999983,raw/48-2023-07-16-hub-hotspot-N80.npz,b00c25abd61005833da24f9027f62c43bce6ec37f690faf86797b2bd7e7a4653
