k,N,p_bias,formula_mean,refined,repetitions,mc_mean,mc_sd,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
24,56,1.875,4583.602299002398,False,6000,4624.411833333334,1101.1688576396803,14.216028823335758,-0.00882480535941367,0.00882480535941367,4564.964825009798,4683.858841656869,0.021404689176970804
24,112,0.325,1969.573673745783,False,6000,1991.6893333333333,224.1368102398763,2.8935937777703096,-0.011103970492494928,0.011103970492494928,1979.589224679243,2003.7894419874235,0.017075530754221413
24,112,0.525,2820.395967230213,False,6000,2830.449666666667,383.10139595127924,4.945817754760394,-0.003551979586442799,0.003551979586442799,2809.767796019971,2851.131537313363,0.010780130513414421
24,112,0.725,4887.272727272727,False,6000,4883.142,881.796206573636,11.383940076028559,0.0008459158616987176,0.0008459158616987176,4835.537905434335,4930.746094565665,0.010698876288458115
24,112,0.94,20203.44582110185,False,6000,20662.262833333334,6912.081665092613,89.23459058843108,-0.02220555492553792,0.02220555492553792,20289.111546473956,21035.414120192712,0.039550840042280155
24,112,1.0,32329.99864643061,False,6000,32233.524,12087.452429129215,156.04833985363945,0.002992990975191174,0.002992990975191174,31580.97840703345,32886.06959296655,0.023717448830855137
24,112,1.06,29212.526207869934,False,6000,29339.53516666667,10139.06911615593,130.89481944305956,-0.004328935617938212,0.004328935617938212,28792.173767949876,29886.89656538346,0.022564081086111076
24,112,1.275,21816.174174390508,False,6000,21775.75866666667,5809.425655647866,74.99936271784763,0.0018559862066117338,0.0018559862066117338,21462.134672571417,22089.38266076192,0.016496005976122774
24,112,1.675,15225.490103694858,False,6000,15239.946833333333,3216.3197898900607,41.52250994107181,-0.000948607616324191,0.000948607616324191,15066.312619112474,15413.581047554193,0.012202936052240876
24,112,1.875,13371.18539265898,False,6000,13366.559,2537.4854651012156,32.75879649193463,0.00034611695193803935,0.00034611695193803935,13229.571908040229,13503.54609195977,0.010704313457995163
25,14,0.325,256.1436090003091,False,6000,252.77866666666668,76.70501257880527,0.9902574542944774,0.01331181297067159,0.01331181297067159,248.6377181739867,256.9196151593466,0.030188061897632235
25,14,0.525,334.9525437709511,False,6000,335.6836666666667,109.96244005534818,1.419608996808983,-0.002178011527863833,0.002178011527863833,329.7473036430535,341.62002969027986,0.019517257010292055
25,14,0.725,438.8019670632344,False,6000,445.344,157.6167477475932,2.0348234636993463,-0.01468984186778226,0.01468984186778226,436.835001538707,453.852998461293,0.03316278938133366
25,14,0.94,510.052500245151,False,6000,508.9146666666667,186.82795873722046,2.4119385759839376,0.0022358042575919726,0.0022358042575919726,498.82869016899593,519.0006431643374,0.022500329867459312
25,14,1.0,513.3457639081081,False,6000,516.755,193.50369399126393,2.498121947525938,-0.006597393526703948,0.006597393526703948,506.30863146394245,527.2013685360575,0.02628142765718522
25,14,1.06,507.4220568351848,False,6000,513.1376666666666,191.45122610354744,2.471624701033433,-0.011138550534811366,0.011138550534811366,502.8021013691482,523.4732319641851,0.030662838420166816
25,14,1.275,486.84019168462163,False,6000,492.524,178.00564811018364,2.2980430355386634,-0.011540165180536119,0.011540165180536119,482.91429920667713,502.1337007933229,0.03045704577195074
25,14,1.675,451.3928965383515,False,6000,450.80833333333334,151.80363078972246,1.9597764464747152,0.0012967000869213113,0.0012967000869213113,442.6131581424523,459.0035085242144,0.019836144123563493
25,14,1.875,435.0836118352026,False,6000,435.9121666666667,145.48767265919196,1.8782377776250887,-0.0019007380266531273,0.0019007380266531273,428.05796081300565,443.7663725203277,0.019566062736597667
25,28,0.325,518.5185185185185,False,6000,516.5786666666667,117.32751354986968,1.5146916867685678,0.003755191565244299,0.003755191565244299,510.2446974246296,522.9126359087038,0.016215398485568855
25,28,0.525,736.8421052631579,False,6000,735.073,195.95502136816984,2.5297684478821343,0.002406706902794606,0.002406706902794606,724.4942956482611,745.6517043517389,0.017043349670335717
25,28,0.725,1193.8292519703039,False,6000,1220.3883333333333,396.9411777333248,5.124488569283751,-0.021762811588411993,0.021762811588411993,1198.9593169450145,1241.8173497216521,0.0386434428236202
25,28,0.94,2041.5194821067023,False,6000,2016.3363333333334,738.8511368200536,9.538527160768284,0.012489557598625932,0.012489557598625932,1976.4491812624494,2056.2234854042176,0.03292283022561171
25,28,1.0,2065.515927417593,False,6000,2064.2213333333334,767.8080816323344,9.91235971081832,0.0006271585625796795,0.0006271585625796795,2022.77092987976,2105.671736786907,0.021131902236885436
25,28,1.06,2017.5366396875738,False,6000,2054.284,749.7167297540756,9.678801362368738,-0.01788815972495832,0.01788815972495832,2013.8102648732045,2094.7577351267955,0.03686397436052313
25,28,1.275,1858.6543537776754,False,6000,1870.4533333333334,636.1786803834684,8.21303144779128,-0.006308085502796815,0.006308085502796815,1836.1089918223724,1904.7976748442943,0.024224788635565098
25,28,1.675,1613.4507875204588,False,6000,1624.925,491.25184352898714,6.34203402927153,-0.007061379743398105,0.007061379743398105,1598.4045874142166,1651.4454125857833,0.02300689128188238
25,28,1.875,1512.129413923322,False,6000,1521.4345,443.10977205213834,5.720522558998988,-0.006115995185253115,0.006115995185253115,1497.5130549603305,1545.3559450396697,0.02150089189678217
25,56,0.325,1019.2566847318708,False,6000,1037.7566666666667,163.81860968268722,2.114889156999669,-0.017826897700613055,0.017826897700613055,1028.9128583934914,1046.600474939842,0.026126292565979203
25,56,0.525,1471.6470628856869,False,6000,1473.0066666666667,283.5113549818117,3.6601158543508525,-0.0009230126460028216,0.0009230126460028216,1457.7012012400958,1488.3121320932376,0.011197294470825847
25,56,0.725,2545.454545454545,False,6000,2534.697833333333,640.5781041995599,8.269827765033384,0.004243784793497822,0.004243784793497822,2500.1159872994285,2569.279679367238,0.018134581909573733
25,56,0.94,7336.057298986939,False,6000,7421.453333333333,2629.3646987961624,33.944952298477396,-0.011506645735120271,0.011506645735120271,7279.506106937931,7563.400559728735,0.03005833936024538
25,56,1.0,8286.329453240694,False,6000,8301.299166666666,3057.962938715096,39.478131783210195,-0.0018032976676808942,0.0018032976676808942,8136.213905664539,8466.384427668792,0.02126704450599537
25,56,1.06,7899.712459337001,False,6000,7983.8325,2825.409257203081,36.47587666455934,-0.010536298283186626,0.010536298283186626,7831.301735562684,8136.3632644373165,0.0290855751407606
25,56,1.275,6749.887429609436,False,6000,6738.601,2103.186698920019,27.152023529607288,0.0016748921043754793,0.0016748921043754793,6625.059687666992,6852.142312333007,0.018841753558057617
25,56,1.675,5311.710492922705,False,6000,5292.283666666666,1362.9487783583897,17.595593067719292,0.0036707832534371627,0.0036707832534371627,5218.704372438082,5365.862960895251,0.017821687884031823
25,56,1.875,4813.573123170658,False,6000,4839.59,1171.00735605631,15.117639960974893,-0.005375843166330709,0.005375843166330709,4776.372734492134,4902.807265507866,0.018200622113984877
25,112,0.325,2050.534515902632,False,6000,2077.286833333333,233.5523503272078,3.0151478776162537,-0.012878489865442834,0.012878489865442834,2064.678423262926,2089.89524340374,0.018833827975512585
25,112,0.525,2936.8454152604086,False,6000,2952.035,395.42778307836653,5.104950728300775,-0.005145462279272191,0.005145462279272191,2930.687684782238,2973.3823152177615,0.012287992623873922
25,112,0.725,5090.90909090909,False,6000,5101.445166666666,920.7104667704043,11.886321014935444,-0.0020653119681497433,0.0020653119681497433,5051.740271362066,5151.150061971267,0.011694664363771867
25,112,0.94,20963.085310987557,False,6000,21507.8895,7097.8723590214395,91.63313813331996,-0.02533043463015951,0.02533043463015951,21124.708233767524,21891.07076623248,0.042391049079077536
25,112,1.0,33193.84930010341,False,6000,33245.210333333336,12145.016280152424,156.79148597482762,-0.0015449152739584685,0.0015449152739584685,32589.55713456485,33900.86353210182,0.020855345803475478
25,112,1.06,30140.899589176075,False,6000,30510.047833333334,10327.269740510355,133.32447905596132,-0.012099235182252026,0.012099235182252026,29952.526354257505,31067.569312409163,0.02982755792429992
25,112,1.275,22780.754727226977,False,6000,22832.5315,6190.043952673553,79.91312380332201,-0.0022676755213509405,0.0022676755213509405,22498.35968627255,23166.703313727452,0.0166596248621953
25,112,1.675,16062.274065500867,False,6000,16088.764,3406.556760004231,43.978458664688944,-0.0016464866101045287,0.0016464866101045287,15904.859772540605,16272.668227459393,0.012929297089920078
25,112,1.875,14145.001397332624,False,6000,14141.9205,2705.110906355295,34.922831633193695,0.0002178556535248422,0.0002178556535248422,13995.88408655576,14287.95691344424,0.010654368802618608
26,14,0.325,266.0847457217483,False,6000,265.0755,80.16570478153686,1.0349347985195751,0.00380738967482208,0.00380738967482208,260.7477247579494,269.40327524205054,0.020468140110343036
26,14,0.525,347.05710766214276,False,6000,351.5416666666667,116.40908803232807,1.5028348643213325,-0.01275683490678847,0.01275683490678847,345.2572789661044,357.82605436722895,0.030095479559557936
26,14,0.725,452.55168579097233,False,6000,455.93233333333336,161.56949135891514,2.0858531642942717,-0.007414801046561073,0.007414801046561073,447.20994454526823,464.6547221213985,0.026047376157438573
26,14,0.94,523.15068205871,False,6000,527.7526666666666,195.53583525797487,2.5243567784696457,-0.008719964670236887,0.008719964670236887,517.1965922322279,538.3087411011054,0.028158671567156346
26,14,1.0,526.4768670668734,False,6000,529.3145,194.34094093449247,2.508930759085229,-0.005360958245289979,0.005360958245289979,518.8229323778462,539.8060676221537,0.024692572675211744
26,14,1.06,520.6803198216488,False,6000,523.2245,192.21492448805668,2.4814840047825326,-0.004862502001246524,0.004862502001246524,512.8477061625482,533.6012938374519,0.024214660206088423
26,14,1.275,500.5243916783152,False,6000,504.01666666666665,181.92255227081205,2.3486100508146777,-0.006928887910488593,0.006928887910488593,494.19551035258155,513.8378229807518,0.02590979236445823
26,14,1.675,465.71264692451234,False,6000,466.936,156.0522816978459,2.0146262938447523,-0.00261995878554585,0.00261995878554585,458.51145981741325,475.3605401825867,0.02029594895354292
26,14,1.875,449.6373551640665,False,6000,452.2278333333333,145.88154154198537,1.8833226030372494,-0.005728259028579953,0.005728259028579953,444.3523643222633,460.1033023444033,0.022746950797807308
26,28,0.325,539.2592592592592,False,6000,536.6728333333333,119.39850555664596,1.5414280786098118,0.004819371813291469,0.004819371813291469,530.2270608213339,543.1186058453327,0.01703458594499918
26,28,0.525,766.3157894736843,False,6000,763.5941666666666,208.3092762978584,2.6892611932070833,0.0035642268181518394,0.0035642268181518394,752.3485132902246,774.8398200431087,0.0185649016868219
26,28,0.725,1238.2641802230478,False,6000,1257.5481666666667,404.39957243095097,5.2207760307949105,-0.015334590717693317,0.015334590717693317,1235.716506080236,1279.3798272530973,0.03213717002114003
26,28,0.94,2096.568387596001,False,6000,2084.8191666666667,758.6310934760301,9.79388530315929,0.00563560673135957,0.00563560673135957,2043.8641863151252,2125.774147018208,0.02578654767462596
26,28,1.0,2118.639797501525,False,6000,2129.5306666666665,786.4353049092405,10.152836129276801,-0.005114211002271552,0.005114211002271552,2087.074665670533,2171.9866676628003,0.024561324871611556
26,28,1.06,2071.700939477803,False,6000,2104.591,745.8218556905782,9.628518754423736,-0.01562776830376877,0.01562776830376877,2064.3275310910194,2144.8544689089804,0.03410652353881538
26,28,1.275,1915.8317198456596,False,6000,1914.7426666666668,642.270152353605,8.291672012772041,0.0005687726073857788,0.0005687726073857788,1880.0694747869372,1949.4158585463963,0.01902176783268872
26,28,1.675,1673.4118361633548,False,6000,1676.8123333333333,495.4828769272559,6.396656435567338,-0.0020279533388322967,0.0020279533388322967,1650.0635068436343,1703.5611598230323,0.017697822872886793
26,28,1.875,1572.3929977853913,False,6000,1578.6025,446.71763818822,5.767099910533622,-0.003933543887462879,0.003933543887462879,1554.4862829716985,1602.7187170283014,0.018921423279525174
26,56,0.325,1060.0656565014574,False,6000,1081.4936666666667,171.9544736746474,2.2199227094925704,-0.019813347803740576,0.019813347803740576,1072.210640764793,1090.7766925685405,0.02815520012145234
26,56,0.525,1530.9686931697504,False,6000,1532.545,293.82768151770694,3.793299057242719,-0.00102855500507305,0.00102855500507305,1516.6826038673046,1548.4073961326956,0.011262348014159596
26,56,0.725,2647.272727272727,False,6000,2646.929833333333,667.98047044415,8.623590792073296,0.00012954402306995634,0.00012954402306995634,2610.868660416067,2682.991006250599,0.01394327773303572
26,56,0.94,7562.123092240854,False,6000,7607.800666666667,2652.447634357442,34.242951715178776,-0.006004044588858352,0.006004044588858352,7464.607299451968,7750.994033881366,0.024367318670987737
26,56,1.0,8500.023848474166,False,6000,8469.622,3178.679234377361,41.03657245892954,0.0035895165656940065,0.0035895165656940065,8298.019825099305,8641.224174900693,0.024343641932964788
26,56,1.06,8121.709540572758,False,6000,8201.530833333334,2917.363082352798,37.66299544264241,-0.009732487066458392,0.009732487066458392,8044.035907613094,8359.025759053573,0.02839041597925218
26,56,1.275,6988.384721905957,False,6000,7000.6945,2154.6426653482413,27.816317199738997,-0.0017583652727657928,0.0017583652727657928,6884.375318275453,7117.013681724547,0.018073445629153362
26,56,1.675,5548.551978493953,False,6000,5566.184,1443.2546205690685,18.63233703266969,-0.003167703673835942,0.003167703673835942,5488.269365158389,5644.098634841612,0.016928594365420713
26,56,1.875,5043.002656828634,False,6000,5079.535166666667,1233.256480496962,15.921272701890354,-0.007192097040250692,0.007192097040250692,5012.9573591374,5146.112974195933,0.020036543675648666
26,112,0.325,2131.4587877400036,False,6000,2152.679166666667,244.69582186906854,3.1590094766181305,-0.009857659820028862,0.009857659820028862,2139.4691721608606,2165.889161172473,0.0158966460748301
26,112,0.525,3053.2754233418177,False,6000,3076.7001666666665,418.29214430383854,5.400128362460521,-0.007613593153676541,0.007613593153676541,3054.1185104460214,3099.2818228873116,0.014844213006300233
26,112,0.725,5294.545454545454,False,6000,5306.261,945.5506063685154,12.207005838205284,-0.0022078720693434364,0.0022078720693434364,5255.215100565832,5357.306899434169,0.011715110981479149
26,112,0.94,21719.095720279918,False,6000,22233.7,7378.789375575657,95.25976122258915,-0.023145238071939557,0.023145238071939557,21835.353324661137,22632.046675338865,0.04033885967784556
26,112,1.0,34051.02471083279,False,6000,33978.9225,12399.599682336822,160.07814356443097,0.0021219687243699045,0.0021219687243699045,33309.52552204298,34648.31947795702,0.02226087514513253
26,112,1.06,31059.16758365124,False,6000,31302.252333333334,10594.282013829881,136.77159268195967,-0.007765727114251003,0.007765727114251003,30730.3160978608,31874.18856880587,0.02556993673408392
26,112,1.275,23737.969585978924,False,6000,23703.410333333333,6559.987475184104,84.68907414239092,0.0014579865158471158,0.0014579865158471158,23349.266981626628,24057.55368504004,0.01664731508094719
26,112,1.675,16901.55101262729,False,6000,16837.8155,3642.1083908520445,47.01941714284087,0.003785260185757986,0.003785260185757986,16641.19493057136,17034.43606942864,0.015645275663325853
26,112,1.875,14923.735750719841,False,6000,14917.848,2904.446234577415,37.49623965491056,0.0003946782887076795,0.0003946782887076795,14761.050395087455,15074.645604912545,0.01102125873688009
27,14,0.325,276.0014626230197,False,6000,273.33566666666667,84.20039753892598,1.0870224580410144,0.0097528287795824,0.0097528287795824,268.790077042864,277.8812562904693,0.026829061770035745
27,14,0.525,359.0979673832267,False,6000,361.493,119.18894083877795,1.538722609735627,-0.0066253914094416165,0.0066253914094416165,355.05854091685484,367.92745908314515,0.023997914485428873
27,14,0.725,466.18235891723265,False,6000,467.0523333333333,159.98083605817666,2.065343712552191,-0.0018626915101605187,0.0018626915101605187,458.4157086896417,475.6889579770249,0.019984905893593252
27,14,0.94,536.1414565548046,False,6000,532.5826666666667,192.68260931095307,2.4875217898837048,0.006682136146885267,0.006682136146885267,522.1806246909601,542.9847086423732,0.026735637447495852
27,14,1.0,539.5044817615491,False,6000,542.1143333333333,195.29023095623612,2.521186040568342,-0.004814208758762907,0.004814208758762907,531.5715179380223,552.6571487286443,0.02379896287843586
27,14,1.06,533.8280231508272,False,6000,543.1553333333334,199.8140681113105,2.5795885271102,-0.017172454379237406,0.017172454379237406,532.3682969149285,553.9423697517383,0.036311262144337775
27,14,1.275,514.0742960298779,False,6000,515.9333333333333,182.8885359765728,2.3610808468317415,-0.003603251008118657,0.003603251008118657,506.060028031381,525.8066386352856,0.022313036282422316
27,14,1.675,479.86729609027935,False,6000,479.77233333333334,159.61925808774131,2.060675761026019,0.0001979329576723216,0.0001979329576723216,471.1552286101961,488.38943805647057,0.018490864477471503
27,14,1.875,464.01852030517273,False,6000,465.6383333333333,150.60771553238965,1.944337246890964,-0.003478693467019667,0.003478693467019667,457.50772007022897,473.7689465964377,0.020580551683077042
27,28,0.325,560.0,False,6000,560.937,127.07402041898351,1.6405185493944812,-0.001670419316251222,0.001670419316251222,554.0768619774404,567.7971380225596,0.013732260169035504
27,28,0.525,795.7894736842105,False,6000,796.3743333333333,215.81319027515056,2.7861363060918354,-0.0007344029367129163,0.0007344029367129163,784.72357838362,808.0250882830467,0.015142617198725006
27,28,0.725,1282.5247577928324,False,6000,1301.2285,412.0911624168942,5.320074030532957,-0.01437391065993988,0.01437391065993988,1278.981606081512,1323.475393918488,0.03094174346861922
27,28,0.94,2151.1211693602722,False,6000,2140.5625,776.9379770593764,10.030226153956816,0.004932661092713823,0.004932661092713823,2098.619215762813,2182.505784237187,0.025017379619473035
27,28,1.0,2171.349713729099,False,6000,2177.7105,790.4715482342452,10.204943806540083,-0.0029208594397193365,0.0029208594397193365,2135.0366009141476,2220.3843990858527,0.022083872223630063
27,28,1.06,2125.3928854350706,False,6000,2155.178,779.5209482757984,10.063572168973268,-0.013820257336020155,0.013820257336020155,2113.0952731057337,2197.260726894266,0.032707926091582906
27,28,1.275,1972.3844779053863,False,6000,1976.2798333333333,665.4796869393738,8.591305815851733,-0.0019710545856133858,0.0019710545856133858,1940.3536661391156,2012.206000527551,0.01978998303937285
27,28,1.675,1732.7100422058734,False,6000,1728.8515,518.7386465375912,6.696887130247555,0.002231852883763233,0.002231852883763233,1700.8472021809,1756.8557978191,0.018733511149101156
27,28,1.875,1632.058662224353,False,6000,1631.9966666666667,468.49559586273523,6.048252135159647,3.798755166141643e-05,3.798755166141643e-05,1606.7047585332593,1657.288574800074,0.015780063858302773
27,56,0.325,1100.8907718661726,False,6000,1119.3625,180.75048238726927,2.3334786936828364,-0.01650200728881605,0.01650200728881605,1109.6046183123624,1129.1203816876375,0.025001417279592042
27,56,0.525,1590.3254227491732,False,6000,1588.3875,305.47728568983445,3.94369480040458,0.0012200566607160658,0.0012200566607160658,1571.8961956745404,1604.8788043254597,0.011724201079782004
27,56,0.725,2749.090909090909,False,6000,2751.5958333333333,693.3982230041045,8.95173256661571,-0.0009103532619431917,0.0009103532619431917,2714.162473636979,2789.0291930296876,0.014319779813919409
27,56,0.94,7786.249095439208,False,6000,7833.821833333333,2720.881198160942,35.12642522495403,-0.006072736769644289,0.006072736769644289,7686.934054849362,7980.709611817305,0.024366319016313143
27,56,1.0,8712.062428282203,False,6000,8735.853166666666,3137.253271088336,40.501765572532896,-0.002723344581298741,0.002723344581298741,8566.487387725927,8905.218945607405,0.021690260341154066
27,56,1.06,8341.592170775702,False,6000,8344.5425,2907.504070936818,37.53571615256188,-0.00035356392807599614,0.00035356392807599614,8187.579816659883,8501.505183340116,0.018810485829089396
27,56,1.275,7224.238015366817,False,6000,7192.693666666667,2208.801007894396,28.51549839553718,0.004385609920569437,0.004385609920569437,7073.450726775701,7311.936606557633,0.021317359011257198
27,56,1.675,5783.971899105338,False,6000,5775.801333333334,1522.5891154435922,19.656540957432384,0.0014146202925730844,0.0014146202925730844,5693.603796424133,5857.998870242534,0.015871863570478872
27,56,1.875,5271.779623834202,False,6000,5312.664833333333,1284.86694162194,16.587560889980768,-0.007695800654053112,0.007695800654053112,5243.300815959144,5382.028850707523,0.02048469637222916
27,112,0.325,2212.3488527739787,False,6000,2240.484,252.34927072691545,3.2578150765097678,-0.01255762024010045,0.01255762024010045,2226.8608312250526,2254.1071687749472,0.018525435072221152
27,112,0.525,3169.688737931023,False,6000,3172.1413333333335,431.14814640165145,5.5660986358726445,-0.0007731671273717843,0.0007731671273717843,3148.8656410814165,3195.4170255852505,0.008051621258892028
27,112,0.725,5498.181818181818,False,6000,5492.769166666667,977.3399126029627,12.617404016983624,0.000985413978071064,0.000985413978071064,5440.007109770173,5545.531223563161,0.01069386624645463
27,112,0.94,22471.568899753118,True,26000,23166.571884615383,7612.340268573056,47.209730240760145,-0.030000251583351772,0.030000251583351772,22969.155485039188,23363.98828419158,0.0381963632913771
27,112,1.0,34901.57685986042,False,6000,35015.25683333333,12671.492239819296,163.5882613880555,-0.003246584025186826,0.003246584025186826,34331.18163503287,35699.33203163379,0.022346501359366333
27,112,1.06,31967.726640220328,False,6000,32229.65233333333,10725.069909448375,138.46005715401282,-0.00812685443839271,0.00812685443839271,31650.655464911084,32808.64920175558,0.02563112416985014
27,112,1.275,24687.831394957924,False,6000,24746.8595,6685.990145754873,86.3157616247184,-0.00238527660619217,0.00238527660619217,24385.9138474888,25107.8051525112,0.01672682080342136
27,112,1.675,17742.768355080905,False,6000,17731.048666666666,3851.469058850588,49.722251744538276,0.0006609698407896103,0.0006609698407896103,17523.125684091498,17938.971649241834,0.012534445905892921
27,112,1.875,15706.818492108654,False,6000,15698.435333333333,3071.7333588365905,39.65590714254629,0.0005340123774960376,0.0005340123774960376,15532.606671104499,15864.263995562167,0.011215877971612054
28,14,0.325,285.8940097221691,False,6000,282.1263333333333,86.01937724779945,1.1105053851062017,0.013354571848435817,0.013354571848435817,277.48254541674066,286.770121249926,0.030313489782917813
28,14,0.525,371.0766130958987,False,6000,374.9483333333333,123.6433309002211,1.5962285381538974,-0.010326009994535963,0.010326009994535963,368.27340235414624,381.6232643125204,0.027636290034940836
28,14,0.725,479.69766251904207,False,6000,481.5805,166.49611010129678,2.1494555387687964,-0.003909704568515343,0.003909704568515343,472.5921458757801,490.56885412421985,0.022160378739464415
28,14,0.94,549.0260319272423,False,6000,543.1785,196.06657454725027,2.531208593231451,0.010765396508224015,0.010765396508224015,532.5937734086025,553.7632265913975,0.030853268173740345
28,14,1.0,552.4293315532483,False,6000,554.0528333333333,202.86286073441283,2.618948270627918,-0.0029302291810648757,0.0029302291810648757,543.1012067168085,565.0044599498581,0.0222566887307859
28,14,1.06,546.8666045467933,False,6000,554.7965,202.21244208267413,2.610551401940429,-0.01429334080731722,0.01429334080731722,543.8799864751101,565.71301352489,0.03331443422287039
28,14,1.275,527.4938521840472,False,6000,532.479,185.15411211530122,2.3903293090146085,-0.009362149147577301,0.009362149147577301,522.4833867317062,542.4746132682939,0.027615598440617783
28,14,1.675,493.8638111603478,False,6000,492.3745,164.0226035810235,2.11752270690295,0.003024752826045556,0.003024752826045556,483.51967904072467,501.22932095927536,0.021393404587265685
28,14,1.875,478.23450826867554,False,6000,475.06733333333335,153.0465060204133,1.9758218967076462,0.006666791659025574,0.006666791659025574,466.80506106313385,483.32960560353285,0.02448441150040548
28,28,0.325,580.7407407407406,False,6000,580.5905,130.8146343285379,1.6888096673154678,0.0002587723029237097,0.0002587723029237097,573.5284235511276,587.6525764488724,0.01257534394713411
28,28,0.525,825.2631578947369,False,6000,820.8695,219.6345791562511,2.8354702244114507,0.005352443835149024,0.005352443835149024,809.0124459572401,832.72655404276,0.020087097570258727
28,28,0.725,1326.6143584172744,False,6000,1353.002,432.6790375335049,5.585862355401061,-0.01950303220743618,0.01950303220743618,1329.6436620237455,1376.3603379762544,0.03614313649296563
28,28,0.94,2205.189223735889,False,6000,2167.8703333333333,771.4746142075037,9.959694442824846,0.017214539923692648,0.017214539923692648,2126.2219907617014,2209.518675904965,0.037139693464414814
28,28,1.0,2223.6485703447674,False,6000,2227.3553333333334,792.6975576943273,10.233681465098076,-0.0016641992110969736,0.0016641992110969736,2184.5612623029297,2270.149404363737,0.020483600739926944
28,28,1.06,2178.6213517260962,False,6000,2201.101833333333,778.5639158680685,10.051216933716873,-0.010213285576702574,0.010213285576702574,2159.070772187797,2243.1328944788693,0.028759572342574313
28,28,1.275,2028.3368025412033,False,6000,2033.464,679.9964913453895,8.778716954867232,-0.002521410489094802,0.002521410489094802,1996.7541377472376,2070.1738622527623,0.02020944253736834
28,28,1.675,1791.3677718419135,False,6000,1786.7096666666666,541.8521175801659,6.995280758317352,0.0026070856738225185,0.0026070856738225185,1757.457579559011,1815.9617537743222,0.019295027474524495
28,28,1.875,1691.1390345603315,False,6000,1692.618,483.62221187269313,6.243535908129784,-0.0008737739050798232,0.0008737739050798232,1666.509475902917,1718.7265240970828,0.01605112224077887
28,56,0.325,1141.732308989806,False,6000,1162.2886666666666,186.01789102355818,2.4014806467695564,-0.017686103518340542,0.017686103518340542,1152.246421974325,1172.3309113590083,0.026100653043202082
28,56,0.525,1649.7168665643223,False,6000,1650.1388333333334,321.4935762633037,4.150464222601464,-0.00025571591946520753,0.00025571591946520753,1632.7828836336175,1667.4947830330493,0.010661452527239823
28,56,0.725,2850.9090909090905,False,6000,2856.3196666666668,717.7698394357503,9.266368781815443,-0.0018942472793636515,0.0018942472793636515,2817.5705962372867,2895.068737096047,0.015253401627780105
28,56,0.94,8008.493663030195,False,6000,8052.361166666667,2790.092596881897,36.01994054033397,-0.005447781430627314,0.005447781430627314,7901.736985207526,8202.985348125807,0.023709866206215846
28,56,1.0,8922.456769642617,False,6000,8911.904833333334,3175.0379685068674,40.98956391867775,0.00118402704097726,0.00118402704097726,8740.499233518296,9083.310433148372,0.02081775093881877
28,56,1.06,8559.418641109753,False,6000,8610.546666666667,3000.802539344363,38.74019420045882,-0.00593783734485087,0.00593783734485087,8448.547230979699,8772.546102353635,0.024294823732724735
28,56,1.275,7457.543568471343,False,6000,7457.2716666666665,2248.4985830201294,29.027991886693123,3.646129802294776e-05,3.646129802294776e-05,7335.885638490419,7578.657694842914,0.01658394582142897
28,56,1.675,6017.927628533278,False,6000,5972.9011666666665,1539.2442581387165,19.871557925055466,0.007538457545203228,0.007538457545203228,5889.804495714982,6055.997837618351,0.021753376179380668
28,56,1.875,5499.805461621897,False,6000,5503.3725,1354.3907176709026,17.48510897932439,-0.0006481549955238286,0.0006481549955238286,5430.255215844978,5576.489784155023,0.013751360712793925
28,112,0.325,2293.2069191426376,False,6000,2317.1976666666665,256.76482876509914,3.314819685663427,-0.01035334527957643,0.01035334527957643,2303.336122356825,2331.059210976508,0.01623823695924631
28,112,0.525,3286.0879386299216,False,6000,3295.7975,446.29930839351385,5.761699296106557,-0.002946043065473081,0.002946043065473081,3271.7038666604903,3319.89113333951,0.010182019033734169
28,112,0.725,5701.818181818181,False,6000,5687.920166666667,1031.2571885930347,13.313473056925016,0.0024434265503517176,0.0024434265503517176,5632.2473656710035,5743.59296766233,0.012352230225401106
28,112,0.94,23220.58406517788,False,6000,23774.171166666667,7740.118328369287,99.92449794483014,-0.023285232431781246,0.023285232431781246,23356.31801408298,24192.024319250355,0.04015539341614616
28,112,1.0,35745.55205509756,False,6000,35638.82633333333,12732.470445732379,164.3754866413321,0.0029946474882763226,0.0029946474882763226,34951.459204018545,36326.193462648116,0.022719876913972037
28,112,1.06,32866.92068051994,False,6000,33083.47266666667,11102.447489073185,143.33198075774266,-0.006545624406742313,0.006545624406742313,32484.102929940498,33682.84240339284,0.02422366001958043
28,112,1.275,25630.35743184164,False,6000,25416.99233333333,7017.547248778547,90.5961454191433,0.008394584839547999,0.008394584839547999,25038.147447905732,25795.83721876093,0.02365230834941201
28,112,1.675,18585.412929792423,False,6000,18603.807,3936.3377917322387,50.8179023747528,-0.0009887261358698194,0.0009887261358698194,18391.302347470202,18816.3116525298,0.01227119995678494
28,112,1.875,16493.713357832985,False,6000,16447.399333333335,3231.8479965459933,41.722978226988126,0.0028158873972122353,0.0028158873972122353,16272.926823129148,16621.871843537523,0.013567721228244345
29,14,0.325,295.7625805801624,False,6000,293.35783333333336,89.7956067808354,1.1592562987492177,0.00819731731552783,0.00819731731552783,288.51018426781286,298.20548239885386,0.02513740140839338
