cell_id,block_index,normalized_mean_difference
2026-07-22-primary-lambda0.75-N40,12,-0.02956250000000002
2026-07-22-primary-lambda0.75-N40,13,0.17120000000000002
2026-07-22-primary-lambda0.75-N40,14,0.11198750000000005
2026-07-22-primary-lambda0.75-N40,15,-0.08578749999999997
2026-07-22-primary-lambda0.75-N40,16,0.08642500000000003
2026-07-22-primary-lambda0.75-N40,17,-0.060112499999999985
2026-07-22-primary-lambda0.75-N40,18,-0.2338625
2026-07-22-primary-lambda0.75-N40,19,-0.020212499999999994
2026-07-22-primary-lambda0.75-N40,20,-0.00757499999999999
2026-07-22-primary-lambda0.75-N40,21,0.25933750000000005
2026-07-22-primary-lambda0.75-N40,22,0.03976249999999997
2026-07-22-primary-lambda0.75-N40,23,0.1162125
2026-07-22-primary-lambda0.75-N40,24,-0.23766250000000003
2026-07-22-primary-lambda0.75-N40,25,0.332025
2026-07-22-primary-lambda0.75-N40,26,-0.03263749999999999
2026-07-22-primary-lambda0.75-N40,27,0.07565000000000002
2026-07-22-primary-lambda0.75-N40,28,0.06332499999999994
2026-07-22-primary-lambda0.75-N40,29,-0.06098750000000006
2026-07-22-primary-lambda0.75-N40,30,-0.16351250000000003
2026-07-22-primary-lambda0.75-N40,31,-0.22881249999999997
2026-07-22-primary-lambda0.75-N40,32,0.015349999999999961
2026-07-22-primary-lambda0.75-N40,33,-0.056725
2026-07-22-primary-lambda0.75-N40,34,0.023324999999999988
2026-07-22-primary-lambda0.75-N40,35,-0.11398749999999999
2026-07-22-primary-lambda0.75-N40,36,0.023649999999999966
2026-07-22-primary-lambda0.75-N40,37,-0.11157499999999997
2026-07-22-primary-lambda0.75-N40,38,-0.07361250000000003
2026-07-22-primary-lambda0.75-N40,39,-0.11470000000000004
2026-07-22-primary-lambda1-N40,0,-0.18212499999999998
2026-07-22-primary-lambda1-N40,1,0.10186250000000001
2026-07-22-primary-lambda1-N40,2,-0.1800125
2026-07-22-primary-lambda1-N40,3,0.140675
2026-07-22-primary-lambda1-N40,4,-0.3371124999999999
2026-07-22-primary-lambda1-N40,5,0.008425000000000005
2026-07-22-primary-lambda1-N40,6,-0.016375000000000008
2026-07-22-primary-lambda1-N40,7,0.01916249999999999
2026-07-22-primary-lambda1-N40,8,0.122175
2026-07-22-primary-lambda1-N40,9,0.014099999999999991
2026-07-22-primary-lambda1-N40,10,0.24881250000000005
2026-07-22-primary-lambda1-N40,11,0.18642499999999995
2026-07-22-primary-lambda1-N40,12,0.02713749999999999
2026-07-22-primary-lambda1-N40,13,-0.18544999999999998
2026-07-22-primary-lambda1-N40,14,-0.1323375
2026-07-22-primary-lambda1-N40,15,0.034137500000000015
2026-07-22-primary-lambda1-N40,16,0.1582875
2026-07-22-primary-lambda1-N40,17,0.004787499999999983
2026-07-22-primary-lambda1-N40,18,0.010475000000000003
2026-07-22-primary-lambda1-N40,19,0.24236249999999998
2026-07-22-primary-lambda1-N40,20,0.206
2026-07-22-primary-lambda1-N40,21,-0.0341
2026-07-22-primary-lambda1-N40,22,-0.016000000000000007
2026-07-22-primary-lambda1-N40,23,0.1033625
2026-07-22-primary-lambda1-N40,24,-0.2492125000000001
2026-07-22-primary-lambda1-N40,25,-0.031824999999999985
2026-07-22-primary-lambda1-N40,26,-0.090325
2026-07-22-primary-lambda1-N40,27,-0.061324999999999984
2026-07-22-primary-lambda1-N40,28,0.221575
2026-07-22-primary-lambda1-N40,29,0.19491250000000004
2026-07-22-primary-lambda1-N40,30,0.08227500000000003
2026-07-22-primary-lambda1-N40,31,0.2371625
2026-07-22-primary-lambda1-N40,32,-0.10517499999999998
2026-07-22-primary-lambda1-N40,33,0.029312499999999995
