k,N,p_bias,source,signed_relative_error_percent,absolute_relative_error_percent,uncertainty_aware_error_upper_percent,top20_conservative_bound
39,10,1.025,boundary_confirmation,0.2796361551755821,0.2796361551755821,1.9333745521072698,False
39,10,1.9,boundary_confirmation,0.1489594700809747,0.1489594700809747,1.7171990636068335,False
39,14,0.325,blind2,1.0552950556892553,1.0552950556892553,2.7396671785538063,False
39,14,0.525,blind2,-1.0820014809180338,1.0820014809180338,2.7883142714147047,False
39,14,0.725,blind2,-0.7743255365362657,0.7743255365362657,2.5108673209625842,False
39,14,0.94,blind2,-0.2529688813413142,0.2529688813413142,2.0532690453798796,False
39,14,1.0,blind2,-0.4625441671963169,0.4625441671963169,2.255972607123846,False
39,14,1.06,blind2,-0.28798398733806696,0.28798398733806696,2.1048128228953966,False
39,14,1.275,blind2,-0.7460121272968798,0.7460121272968798,2.5338227117809087,False
39,14,1.675,blind2,0.07931931948598647,0.07931931948598647,1.8333135116697319,False
39,14,1.875,blind2,-0.48058308226266844,0.48058308226266844,2.1299743576996266,False
39,28,0.325,blind2,-0.4217099548402931,0.4217099548402931,1.6420669069062144,False
39,28,0.525,blind2,0.5551304667903059,0.5551304667903059,2.0603731598513475,False
39,28,0.725,blind2,-2.4846213964069688,2.4846213964069688,4.102935521885009,False
39,28,0.94,blind2,1.9828007899210311,1.9828007899210311,3.8568859374874753,False
39,28,1.0,blind2,0.7788839479191872,0.7788839479191872,2.6107445916633276,False
39,28,1.06,blind2,-0.8934697714099361,0.8934697714099361,2.61533214905203,False
39,28,1.275,blind2,-0.19887767707845325,0.19887767707845325,1.8945287688642787,False
39,28,1.675,blind2,0.6192430871117129,0.6192430871117129,2.2688319761065223,False
39,28,1.875,blind2,-0.3561941659733742,0.3561941659733742,1.8654926825019902,False
39,56,0.325,blind2,-1.5150632252429403,1.5150632252429403,2.3793646228521648,False
39,56,0.525,blind2,-0.13552882954830162,0.13552882954830162,1.165470057532103,False
39,56,0.725,blind2,0.2582449332871145,0.2582449332871145,1.6747091583224405,False
39,56,0.94,blind2,0.43317818946887127,0.43317818946887127,2.2128339372526895,False
39,56,1.0,blind2,0.315110516237503,0.315110516237503,2.1730624592379844,False
39,56,1.06,blind2,-0.49787085869516756,0.49787085869516756,2.2180058491727106,False
39,56,1.275,blind2,0.6301046893287258,0.6301046893287258,2.2930368374018073,False
39,56,1.675,blind2,0.18914505592332623,0.18914505592332623,1.670955493933457,False
39,56,1.875,blind2,-0.08179675240615214,0.08179675240615214,1.4381750303252505,False
39,112,0.325,blind2,-1.8348848679450056,1.8348848679450056,2.432045223444901,False
39,112,0.525,blind2,-0.6990131455523863,0.6990131455523863,1.4361024545543,False
39,112,0.725,blind2,0.1004306230156814,0.1004306230156814,1.0714479307710079,False
39,112,0.94,blind2,-3.1657970124768333,3.1657970124768333,4.785605576577057,True
39,112,1.0,blind2,0.23591438160499761,0.23591438160499761,2.1013771400308467,False
39,112,1.06,blind2,-0.019604083482233973,0.019604083482233973,1.724071468629118,False
39,112,1.275,blind2,0.38299573823011634,0.38299573823011634,1.895902360282009,False
39,112,1.675,blind2,0.7847816547658575,0.7847816547658575,2.042643554624579,False
39,112,1.875,blind2,0.42051180372212105,0.42051180372212105,1.575759432017132,False
39,128,0.3,boundary_confirmation,-1.4827817102936203,1.4827817102936203,1.9674996275510281,False
39,128,0.975,boundary_confirmation,2.1378365277698563,2.1378365277698563,3.7322549495340196,False
39,128,1.025,boundary_confirmation,-0.2451702216303486,0.2451702216303486,1.7493759553953048,False
39,128,1.9,boundary_confirmation,1.302318845679273,1.302318845679273,2.2787469414242034,False
40,10,0.3,boundary_confirmation,-0.06742773123071216,0.06742773123071216,1.5463160257171649,False
40,10,0.975,boundary_confirmation,-0.576442724789771,0.576442724789771,2.156200250204243,False
40,10,1.025,boundary_confirmation,0.7155463111064511,0.7155463111064511,2.3596738478537826,False
40,10,1.9,boundary_confirmation,0.59676462144445,0.59676462144445,2.1658509643335933,False
40,14,0.325,blind2,0.7711026595983794,0.7711026595983794,2.4389145206806795,False
40,14,0.525,blind2,-0.9149750420505339,0.9149750420505339,2.6048973451701762,False
40,14,0.725,blind2,-0.5417041587571703,0.5417041587571703,2.274476881995935,False
40,14,0.94,blind2,-0.011797944891771956,0.011797944891771956,1.8391924858595088,False
40,14,1.0,blind2,0.6914506410459823,0.6914506410459823,2.631760934124183,False
40,14,1.06,blind2,0.2769478696015303,0.2769478696015303,2.1749815079743273,False
40,14,1.275,blind2,-0.3769855855399346,0.3769855855399346,2.1207546736870975,False
40,14,1.675,blind2,-0.3547921881849259,0.3547921881849259,2.079320494859749,False
40,14,1.875,blind2,-0.1252518687344078,0.1252518687344078,1.796759240339274,False
40,28,0.325,blind2,0.12474470425026896,0.12474470425026896,1.376857985225044,False
40,28,0.525,blind2,0.5284189576911352,0.5284189576911352,2.0166606271385223,False
40,28,0.725,blind2,-1.6501866685844044,1.6501866685844044,3.2670095468237403,False
40,28,0.94,blind2,1.3115109857141343,1.3115109857141343,3.1235051347389797,False
40,28,1.0,blind2,0.8584051026684136,0.8584051026684136,2.6994826947006834,False
40,28,1.06,blind2,-0.8244402689533246,0.8244402689533246,2.549445304951048,False
40,28,1.275,blind2,0.2752673911845188,0.2752673911845188,2.009616035434214,False
40,28,1.675,blind2,0.6833665506279042,0.6833665506279042,2.310293670486141,False
40,28,1.875,blind2,0.4792023171471419,0.4792023171471419,2.070829598208368,False
40,56,0.325,blind2,-1.6211118610961028,1.6211118610961028,2.4773224550587836,False
40,56,0.525,blind2,0.31243329880927345,0.31243329880927345,1.3748167726226335,False
40,56,0.725,blind2,-0.4234644059987623,0.4234644059987623,1.7595915603017764,False
40,56,0.94,blind2,0.23081201710528484,0.23081201710528484,1.9984013957100144,False
40,56,1.0,blind2,0.5070365528918367,0.5070365528918367,2.3372272599397004,False
40,56,1.06,blind2,-0.7596416080777914,0.7596416080777914,2.4839517180791915,False
40,56,1.275,blind2,-0.45284773621829166,0.45284773621829166,2.0309279315392503,False
40,56,1.675,blind2,0.1244088125532897,0.1244088125532897,1.5660181070142665,False
40,56,1.875,blind2,0.1820171741472928,0.1820171741472928,1.571732413079019,False
40,112,0.325,blind2,-1.5602386581399919,1.5602386581399919,2.1653385846888695,False
40,112,0.525,blind2,-0.8424617358318428,0.8424617358318428,1.5638378211101367,False
40,112,0.725,blind2,-0.05841098811221738,0.05841098811221738,1.0212155205090778,False
40,112,0.94,blind2,-2.205786276286138,2.205786276286138,3.840165213830282,False
40,112,1.0,blind2,-0.1500937986304405,0.1500937986304405,1.8851924863088731,False
40,112,1.06,blind2,-0.6194385444621507,0.6194385444621507,2.297020955298379,False
40,112,1.275,blind2,0.6320856900610123,0.6320856900610123,2.1540724903975628,False
40,112,1.675,blind2,0.6744245587416552,0.6744245587416552,1.924868986198236,False
40,112,1.875,blind2,1.0096753891203312,1.0096753891203312,2.180514094303332,False
40,128,0.3,boundary_confirmation,-1.3331990506501243,1.3331990506501243,1.8140846710793301,False
40,128,0.975,boundary_confirmation,1.8223591051054637,1.8223591051054637,3.374800286511226,False
40,128,1.025,boundary_confirmation,-0.6358805289338142,0.6358805289338142,2.127202532972905,False
40,128,1.9,boundary_confirmation,1.5356980454627953,1.5356980454627953,2.5089075997674293,False
41,10,0.3,boundary_confirmation,0.8221353365412034,0.8221353365412034,2.3468441801781204,False
41,10,0.975,boundary_confirmation,-0.09677993978077945,0.09677993978077945,1.678014930862326,False
41,10,1.025,boundary_confirmation,0.5677639333507805,0.5677639333507805,2.2199301694941997,False
41,10,1.9,boundary_confirmation,0.6011423711515348,0.6011423711515348,2.146935434110686,False
41,14,0.325,blind2,0.19274939631171098,0.19274939631171098,1.877990474565272,False
41,14,0.525,blind2,-0.5704951780231949,0.5704951780231949,2.23731647365224,False
41,14,0.725,blind2,-0.08699830237179107,0.08699830237179107,1.8264073540373293,False
41,14,0.94,blind2,-0.3300129469508775,0.3300129469508775,2.133204434739844,False
41,14,1.0,blind2,-0.11991131435953573,0.11991131435953573,1.928214390626093,False
41,14,1.06,blind2,-0.06286910323752809,0.06286910323752809,1.8633120246636214,False
41,14,1.275,blind2,0.18593963229086743,0.18593963229086743,2.0129578920147884,False
41,14,1.675,blind2,0.6611489498970249,0.6611489498970249,2.4527279799622104,False
41,14,1.875,blind2,0.09324849101086247,0.09324849101086247,1.827246103510749,False
41,28,0.325,blind2,0.19374572834699597,0.19374572834699597,1.4537237546838222,False
41,28,0.525,blind2,0.8061307338289039,0.8061307338289039,2.3086636112243486,False
41,28,0.725,blind2,-2.5284798903763304,2.5284798903763304,4.140929917164082,False
41,28,0.94,blind2,1.5429404691952067,1.5429404691952067,3.4110160617277785,False
41,28,1.0,blind2,-0.19825253455811104,0.19825253455811104,1.9564478588291023,False
41,28,1.06,blind2,-0.7902266805812521,0.7902266805812521,2.551219118317727,False
41,28,1.275,blind2,-0.04831459694757746,0.04831459694757746,1.7252419948791564,False
41,28,1.675,blind2,-0.08265221210858864,0.08265221210858864,1.6748072713011264,False
41,28,1.875,blind2,0.43866743867002606,0.43866743867002606,2.0190962841861726,False
41,56,0.325,blind2,-1.6617143010305993,1.6617143010305993,2.521691613153243,False
41,56,0.525,blind2,0.13145014878417405,0.13145014878417405,1.1910841709402264,False
41,56,0.725,blind2,0.04648065370788141,0.04648065370788141,1.4221120092452022,False
41,56,0.94,blind2,-0.4128727337266485,0.4128727337266485,2.1214034399955617,False
41,56,1.0,blind2,0.03769139193055499,0.03769139193055499,1.8513834686950004,False
41,56,1.06,blind2,-0.4353225718123048,0.4353225718123048,2.140006617187429,False
41,56,1.275,blind2,-0.6595097725868064,0.6595097725868064,2.2388340157682762,False
41,56,1.675,blind2,-0.3160056367889207,0.3160056367889207,1.7249358327379394,False
41,56,1.875,blind2,0.032942332935840056,0.032942332935840056,1.44409094095872,False
41,112,0.325,blind2,-1.8890682005555965,1.8890682005555965,2.493327813320989,False
41,112,0.525,blind2,-0.819199341893999,0.819199341893999,1.5473368777538354,False
41,112,0.725,blind2,0.07604500864913528,0.07604500864913528,1.0703447949362177,False
41,112,0.94,fresh_precision_confirmation,-3.170752432872427,3.170752432872427,4.060086496687698,False
41,112,1.0,blind2,-0.04603782977478732,0.04603782977478732,1.830199567774693,False
41,112,1.06,blind2,-0.5969722510472556,0.5969722510472556,2.2982665329596252,False
41,112,1.275,blind2,0.3114388961947688,0.3114388961947688,1.8117825755120442,False
41,112,1.675,blind2,0.6110418956820363,0.6110418956820363,1.8881015629743647,False
41,112,1.875,blind2,0.9399441058598239,0.9399441058598239,2.1122502693496914,False
41,128,0.3,boundary_confirmation,-1.6470112013526501,1.6470112013526501,2.1278440833741197,False
41,128,0.975,boundary_confirmation,1.9177753433146139,1.9177753433146139,3.4924130148909827,False
41,128,1.025,boundary_confirmation,-0.37406648909789025,0.37406648909789025,1.856080739931798,False
41,128,1.9,boundary_confirmation,1.3323899903450707,1.3323899903450707,2.3050543636144782,False
42,10,0.3,boundary_confirmation,0.5324023324341557,0.5324023324341557,2.0630387349548363,False
42,10,0.975,boundary_confirmation,0.6649247635818768,0.6649247635818768,2.3027695502215284,False
42,10,1.025,boundary_confirmation,0.22363827590692326,0.22363827590692326,1.8604189598597332,False
42,10,1.9,boundary_confirmation,0.4903134278911871,0.4903134278911871,2.048115715545462,False
42,14,0.325,blind2,0.3657230859368563,0.3657230859368563,2.0283605803508076,False
42,14,0.525,blind2,-1.775557884466007,1.775557884466007,3.4498556658304147,False
42,14,0.725,blind2,-0.24702877445090576,0.24702877445090576,1.9548256291401556,False
42,14,0.94,blind2,-0.6206903304596536,0.6206903304596536,2.404761516428955,False
42,14,1.0,blind2,-0.6609926128288006,0.6609926128288006,2.4225322478129696,False
42,14,1.06,blind2,-0.08517898132237053,0.08517898132237053,1.8837776720125432,False
42,14,1.275,blind2,0.1901175617529375,0.1901175617529375,1.992583848579299,False
42,14,1.675,blind2,0.27453878898078543,0.27453878898078543,2.003048477057745,False
42,14,1.875,blind2,0.03352922451715,0.03352922451715,1.7394389367998642,False
42,28,0.325,blind2,0.04752257322228263,0.04752257322228263,1.3086588697102108,False
42,28,0.525,blind2,0.21721541723123106,0.21721541723123106,1.6948184509490538,False
42,28,0.725,blind2,-2.1183585319943767,2.1183585319943767,3.753227415638305,False
42,28,0.94,blind2,1.1497870897237563,1.1497870897237563,2.9774936961382004,False
42,28,1.0,blind2,-0.048242845088790155,0.048242845088790155,1.8150038986348482,False
42,28,1.06,blind2,0.19834331889308862,0.19834331889308862,1.9950416392156,False
42,28,1.275,blind2,-0.48088251985231745,0.48088251985231745,2.1549039945263138,False
42,28,1.675,blind2,-0.4300959857934763,0.4300959857934763,2.0166640458102902,False
42,28,1.875,blind2,0.33218494623064654,0.33218494623064654,1.901282748315003,False
42,56,0.325,blind2,-1.8470966899295602,1.8470966899295602,2.7170925479734875,False
42,56,0.525,blind2,0.3057562823730051,0.3057562823730051,1.3805553871909293,False
42,56,0.725,blind2,0.2715332087281247,0.2715332087281247,1.6645677730538377,False
42,56,0.94,blind2,0.22386590507001008,0.22386590507001008,1.9727935154671972,False
42,56,1.0,blind2,0.8888727443270004,0.8888727443270004,2.6992087915104435,False
42,56,1.06,blind2,-0.6252887423697151,0.6252887423697151,2.320113244708044,False
42,56,1.275,blind2,-0.32771108090964723,0.32771108090964723,1.9002776830190027,False
42,56,1.675,blind2,0.3220018138626236,0.3220018138626236,1.7699573632922627,False
42,56,1.875,blind2,0.7868604713089178,0.7868604713089178,2.1934045981848227,False
42,112,0.325,blind2,-1.7601731449838094,1.7601731449838094,2.37419256015744,False
42,112,0.525,blind2,-0.6192439259861525,0.6192439259861525,1.3518484729431735,False
42,112,0.725,blind2,0.10944859890221072,0.10944859890221072,1.1046072438821941,False
42,112,0.94,blind2,-3.401075171464803,3.401075171464803,4.990980083328989,True
42,112,1.0,blind2,-0.11686817823407364,0.11686817823407364,1.8137768737394033,False
42,112,1.06,blind2,-0.09412789308437763,0.09412789308437763,1.7629239227382687,False
42,112,1.275,blind2,0.3587972055128344,0.3587972055128344,1.8737462757828283,False
42,112,1.675,blind2,1.063626511645684,1.063626511645684,2.3335547831614845,False
42,112,1.875,blind2,0.8940504601388695,0.8940504601388695,2.0910830632224986,False
42,128,0.3,boundary_confirmation,-1.703038903618177,1.703038903618177,2.1866093225092698,False
42,128,0.975,boundary_confirmation,1.953688836147773,1.953688836147773,3.502832701611003,False
42,128,1.025,boundary_confirmation,-0.4504128298459388,0.4504128298459388,1.9374258475636674,False
42,128,1.9,boundary_confirmation,1.7195898473774986,1.7195898473774986,2.701337169485196,False
43,10,0.3,boundary_confirmation,0.6849815423171984,0.6849815423171984,2.1982207761771067,False
43,10,0.975,boundary_confirmation,-0.46948816277067223,0.46948816277067223,2.0406019745623283,False
43,10,1.025,boundary_confirmation,0.6290531352722247,0.6290531352722247,2.286521587589574,False
43,10,1.9,boundary_confirmation,0.6570439765637996,0.6570439765637996,2.2057741422793598,False
43,14,0.325,blind2,0.9484504638171123,0.9484504638171123,2.5942466420195265,False
43,14,0.525,blind2,-1.3780724680231773,1.3780724680231773,3.0210502794538296,False
43,14,0.725,blind2,0.1319401294735848,0.1319401294735848,1.942232674069433,False
43,14,0.94,blind2,-0.2652240620190842,0.2652240620190842,1.991133389399402,False
43,14,1.0,blind2,-0.42155236367028914,0.42155236367028914,2.2102618631941295,False
43,14,1.06,blind2,0.14715719127954177,0.14715719127954177,1.9534333107959378,False
43,14,1.275,blind2,0.10250146319956506,0.10250146319956506,1.90551763763398,False
43,14,1.675,blind2,-0.9743911991824586,0.9743911991824586,2.655812461514029,False
43,14,1.875,blind2,0.053254694298075354,0.053254694298075354,1.7696959528273215,False
43,28,0.325,blind2,-0.07088617764769896,0.07088617764769896,1.297542850497857,False
43,28,0.525,blind2,0.8857042827315293,0.8857042827315293,2.3974475232664716,False
43,28,0.725,blind2,-2.15540474520649,2.15540474520649,3.7867675226502806,False
43,28,0.94,blind2,1.4806928606754015,1.4806928606754015,3.2986844285233685,False
43,28,1.0,blind2,-0.3488474504267166,0.3488474504267166,2.076171661635595,False
43,28,1.06,blind2,-0.5634717937179969,0.5634717937179969,2.2934999954533852,False
43,28,1.275,blind2,-0.3534406135163894,0.3534406135163894,2.0473806866317834,False
43,28,1.675,blind2,0.057910589163703535,0.057910589163703535,1.6862682360025527,False
43,28,1.875,blind2,0.33257921279503616,0.33257921279503616,1.882655495032326,False
43,56,0.325,blind2,-1.5184839481289931,1.5184839481289931,2.3765341685426766,False
43,56,0.525,blind2,0.02084840711658744,0.02084840711658744,1.0967400322142273,False
43,56,0.725,blind2,0.4925295510322992,0.4925295510322992,1.8972212713588066,False
43,56,0.94,blind2,0.3613470771806102,0.3613470771806102,2.1041230042789127,False
43,56,1.0,blind2,0.06298794102591956,0.06298794102591956,1.8558807362800023,False
43,56,1.06,blind2,-0.1787126071659555,0.1787126071659555,1.8812292067119984,False
43,56,1.275,blind2,0.5809971553675056,0.5809971553675056,2.23372259863428,False
43,56,1.675,blind2,0.2429779450535685,0.2429779450535685,1.689425592187166,False
43,56,1.875,blind2,0.379208593697888,0.379208593697888,1.7731539010070296,False
43,112,0.325,blind2,-1.9857526130911825,1.9857526130911825,2.5974687749917402,False
43,112,0.525,blind2,-0.7724779788859404,0.7724779788859404,1.5055447016524282,False
43,112,0.725,blind2,-0.2493249068591572,0.2493249068591572,1.2317220821007724,False
43,112,0.94,fresh_precision_confirmation,-3.0398610578532157,3.0398610578532157,3.924966534903329,False
43,112,1.0,blind2,-0.003252272759004466,0.003252272759004466,1.7870161603014578,False
43,112,1.06,blind2,0.1883947549196413,0.1883947549196413,1.9051569503493404,False
43,112,1.275,blind2,0.5728967842036627,0.5728967842036627,2.082840448530132,False
43,112,1.675,blind2,0.5113846597901899,0.5113846597901899,1.7822865596637039,False
43,112,1.875,blind2,0.8036060155396926,0.8036060155396926,1.971161874759808,False
43,128,0.3,boundary_confirmation,-1.548448095790232,1.548448095790232,2.032479097014339,False
43,128,0.975,boundary_confirmation,1.977411865611269,1.977411865611269,3.5278581943632537,False
43,128,1.025,boundary_confirmation,-0.9496137257151878,0.9496137257151878,2.4233820608877576,False
43,128,1.9,boundary_confirmation,1.1288628502533322,1.1288628502533322,2.117250767319656,False
44,10,0.3,boundary_confirmation,-0.1322862436960402,0.1322862436960402,1.5687270958951283,False
44,10,0.975,boundary_confirmation,-0.4502817091517685,0.4502817091517685,2.008799448111198,False
44,10,1.025,boundary_confirmation,0.8100083739400774,0.8100083739400774,2.4332421170056184,False
44,10,1.9,boundary_confirmation,0.24636545247329023,0.24636545247329023,1.7784794603594056,False
44,14,0.325,blind2,-0.2762671381734622,0.2762671381734622,1.8519035399126915,False
44,14,0.525,blind2,-1.1969072880535474,1.1969072880535474,2.871522935534232,False
44,14,0.725,blind2,-1.4172411192494159,1.4172411192494159,3.120721568204554,False
44,14,0.94,blind2,0.03372976746294413,0.03372976746294413,1.8431333197291844,False
44,14,1.0,blind2,-0.3965954787697319,0.3965954787697319,2.1193131427580947,False
44,14,1.06,blind2,-0.27202894148220497,0.27202894148220497,2.040331091858716,False
44,14,1.275,blind2,-0.4595742390998431,0.4595742390998431,2.1816718942504365,False
44,14,1.675,blind2,-0.23865499393801898,0.23865499393801898,1.8997668399666323,False
44,14,1.875,blind2,-0.47823559792391074,0.47823559792391074,2.1043070367220307,False
44,28,0.325,blind2,-0.21853921723226474,0.21853921723226474,1.446192265625601,False
44,28,0.525,blind2,0.5600440799076318,0.5600440799076318,2.0779622121780417,False
44,28,0.725,blind2,-1.8949900988821144,1.8949900988821144,3.4814138764940106,False
44,28,0.94,blind2,1.666083625552112,1.666083625552112,3.500950474720166,False
44,28,1.0,blind2,0.026522001232441535,0.026522001232441535,1.8129399757261577,False
44,28,1.06,blind2,-0.6403745933972607,0.6403745933972607,2.3499774662513184,False
44,28,1.275,blind2,-0.45005114510562233,0.45005114510562233,2.113782954290222,False
44,28,1.675,blind2,-0.1756827044986811,0.1756827044986811,1.7238094601257137,False
44,28,1.875,blind2,-0.029264898493383484,0.029264898493383484,1.5709127710697768,False
44,56,0.325,blind2,-1.7288648912100049,1.7288648912100049,2.589613927730283,False
44,56,0.525,blind2,0.012090206142886271,0.012090206142886271,1.0751147038942088,False
44,56,0.725,blind2,0.1754710520466688,0.1754710520466688,1.5645698916724182,False
44,56,0.94,blind2,-0.030125557852566223,0.030125557852566223,1.7172040733681504,False
44,56,1.0,blind2,-0.3170309594798428,0.3170309594798428,2.04228579103628,False
44,56,1.06,blind2,-0.39665058949868326,0.39665058949868326,2.0881733568437033,False
44,56,1.275,blind2,0.32561703453787827,0.32561703453787827,1.96236023724361,False
44,56,1.675,blind2,0.22252381386954376,0.22252381386954376,1.713976920720306,False
44,56,1.875,blind2,0.9313468794280216,0.9313468794280216,2.333332279432909,False
44,112,0.325,blind2,-1.898548546390938,1.898548546390938,2.5073021260149986,False
44,112,0.525,blind2,-0.6323166594708562,0.6323166594708562,1.3651263607987074,False
44,112,0.725,blind2,-0.0007031200561882418,0.0007031200561882418,0.9854173332975558,False
44,112,0.94,fresh_precision_confirmation,-3.0921446972092617,3.0921446972092617,3.968521922998758,False
44,112,1.0,blind2,0.47608111059407193,0.47608111059407193,2.2592834709136644,False
44,112,1.06,blind2,-0.05278009050358587,0.05278009050358587,1.7213461705417488,False
44,112,1.275,blind2,1.4235653088773332,1.4235653088773332,2.952784616040516,False
44,112,1.675,blind2,0.6059997879671991,0.6059997879671991,1.8752364697536716,False
44,112,1.875,blind2,1.1264420452729107,1.1264420452729107,2.321904422261256,False
44,128,0.3,boundary_confirmation,-1.608108722870671,1.608108722870671,2.0960998908441053,False
44,128,0.975,boundary_confirmation,2.2340771887862565,2.2340771887862565,3.785883941883572,False
44,128,1.025,boundary_confirmation,-0.7812245124668329,0.7812245124668329,2.2522281917650155,False
44,128,1.9,boundary_confirmation,1.4047372195463845,1.4047372195463845,2.3847979030496624,False
45,10,0.3,boundary_confirmation,-0.2130248880717623,0.2130248880717623,1.6573922040653,False
45,10,0.975,boundary_confirmation,-0.15090744102949186,0.15090744102949186,1.7013415846678925,False
45,10,1.025,boundary_confirmation,0.19715530956941787,0.19715530956941787,1.8061136692864022,False
45,10,1.9,boundary_confirmation,0.6487660784137108,0.6487660784137108,2.1702377505270487,False
45,14,0.325,blind2,0.49181315855464214,0.49181315855464214,2.1511505858276214,False
45,14,0.525,blind2,-1.2290147916207756,1.2290147916207756,2.889172084272029,False
45,14,0.725,blind2,-0.4839993125912613,0.4839993125912613,2.1595428981721954,False
45,14,0.94,blind2,-0.5150160743953158,0.5150160743953158,2.2521804702888115,False
45,14,1.0,blind2,0.020199389517764416,0.020199389517764416,1.8522077015302285,False
45,14,1.06,blind2,-0.09155402042043016,0.09155402042043016,1.8551634822347896,False
45,14,1.275,blind2,-0.49841432949953407,0.49841432949953407,2.2185579379374265,False
45,14,1.675,blind2,0.17425279073332203,0.17425279073332203,1.868109568195031,False
45,14,1.875,blind2,-0.5842362676848865,0.5842362676848865,2.2105949026967275,False
45,28,0.325,blind2,-0.13848652030060282,0.13848652030060282,1.3654328032324026,False
45,28,0.525,blind2,0.18339591007778347,0.18339591007778347,1.6803887508949789,False
45,28,0.725,blind2,-2.246230565649247,2.246230565649247,3.829413529238068,False
45,28,0.94,blind2,1.0821277127585522,1.0821277127585522,2.909141137264193,False
45,28,1.0,blind2,-0.3874908563959554,0.3874908563959554,2.099755685015714,False
45,28,1.06,blind2,-0.4424239366448521,0.4424239366448521,2.141143936594825,False
45,28,1.275,blind2,0.6834365312073662,0.6834365312073662,2.3902818507661294,False
45,28,1.675,blind2,-0.3569900719738632,0.3569900719738632,1.9195882655595908,False
45,28,1.875,blind2,0.32374881961375235,0.32374881961375235,1.900545639322626,False
45,56,0.325,blind2,-1.6276102680675613,1.6276102680675613,2.482887901132591,False
45,56,0.525,blind2,-0.14013898319776724,0.14013898319776724,1.1821241227352175,False
45,56,0.725,blind2,0.17120033271146656,0.17120033271146656,1.5803459037425416,False
45,56,0.94,blind2,0.3930231922834306,0.3930231922834306,2.1334641801503684,False
45,56,1.0,blind2,0.24512663231699997,0.24512663231699997,2.0310271317067308,False
45,56,1.06,blind2,-0.6982995387900327,0.6982995387900327,2.3884446103971113,False
45,56,1.275,blind2,0.29256027182341504,0.29256027182341504,1.9109142819077718,False
45,56,1.675,blind2,0.3038005441634952,0.3038005441634952,1.7782999785710407,False
45,56,1.875,blind2,0.4120381554378469,0.4120381554378469,1.7922991841407887,False
45,112,0.325,blind2,-1.8966141831147394,1.8966141831147394,2.5093908867098613,False
45,112,0.525,blind2,-0.8827248657935374,0.8827248657935374,1.6104206807865729,False
45,112,0.725,blind2,-0.24489597641500424,0.24489597641500424,1.2311967419785352,False
45,112,0.94,fresh_precision_confirmation,-3.388018572435905,3.388018572435905,4.266644711281387,False
45,112,1.0,blind2,0.09088242079728313,0.09088242079728313,1.88702900471176,False
45,112,1.06,blind2,0.601058762094134,0.601058762094134,2.3250649450405225,False
45,112,1.275,blind2,-0.022422343378835217,0.022422343378835217,1.4424037344156426,False
45,112,1.675,blind2,0.9429999183344887,0.9429999183344887,2.1979976060470863,False
45,112,1.875,blind2,0.6128935252805429,0.6128935252805429,1.7866161852293283,False
45,128,0.3,boundary_confirmation,-1.6743737930128444,1.6743737930128444,2.1553892187250567,False
45,128,0.975,boundary_confirmation,2.589951092751622,2.589951092751622,4.139202271368525,False
45,128,1.025,boundary_confirmation,-0.26938692189006275,0.26938692189006275,1.7552091941797743,False
45,128,1.9,boundary_confirmation,1.1804933796652533,1.1804933796652533,2.166348993376843,False
46,10,0.3,boundary_confirmation,0.4142748553023933,0.4142748553023933,1.9258395832332464,False
46,10,0.975,boundary_confirmation,-0.780793835874177,0.780793835874177,2.308271859989852,False
46,10,1.025,boundary_confirmation,-0.209118173645126,0.209118173645126,1.7580166534964081,False
46,10,1.9,boundary_confirmation,-0.4423218654692874,0.4423218654692874,1.91138559795333,False
46,14,0.325,blind2,0.27476365685722964,0.27476365685722964,1.9332093033100461,False
46,14,0.525,blind2,-1.7902992933315371,1.7902992933315371,3.424237346526715,False
46,14,0.725,blind2,-0.11396298571718559,0.11396298571718559,1.8557555027449824,False
46,14,0.94,blind2,-0.5625977727793756,0.5625977727793756,2.322694755326893,False
46,14,1.0,blind2,-0.3463664610972571,0.3463664610972571,2.0966728718164074,False
46,14,1.06,blind2,-0.9829122323164154,0.9829122323164154,2.7349996621461314,False
46,14,1.275,blind2,-0.7770922711739376,0.7770922711739376,2.4780379272346775,False
46,14,1.675,blind2,-0.8199160543334397,0.8199160543334397,2.42051418325413,False
46,14,1.875,blind2,-0.5619414636211304,0.5619414636211304,2.1881008109690625,False
46,28,0.325,blind2,0.1299181801356168,0.1299181801356168,1.4033102544167564,False
46,28,0.525,blind2,0.7578803585048388,0.7578803585048388,2.2276164362947437,False
46,28,0.725,blind2,-2.4276076127811703,2.4276076127811703,4.029195767370397,False
46,28,0.94,blind2,1.0891703752507924,1.0891703752507924,2.886557656384503,False
46,28,1.0,blind2,0.015336473147057947,0.015336473147057947,1.7751958414519153,False
46,28,1.06,blind2,0.10616604549978101,0.10616604549978101,1.8696887913915106,False
46,28,1.275,blind2,-0.1644862840306186,0.1644862840306186,1.812240599169923,False
46,28,1.675,blind2,0.08211661366284664,0.08211661366284664,1.68324643297737,False
46,28,1.875,blind2,-0.03980290202611852,0.03980290202611852,1.529603709166627,False
46,56,0.325,blind2,-1.4974136486047265,1.4974136486047265,2.3623251883371554,False
46,56,0.525,blind2,0.16836886086733768,0.16836886086733768,1.2341588788546742,False
46,56,0.725,blind2,-0.021246132057427303,0.021246132057427303,1.3775146972596852,False
