snapshot,mode,edge_index,left_node_index,right_node_index,left_node_id,right_node_id,scid,htlc_maximum_msat
20220531.gml.geo,hub,1,0,30,020016201d389a44840f1f33be29288952f67c8ef6b3f98726fda180b4185ca6e2,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,700233x1503x1/0,1000000000
20220531.gml.geo,hub,2,1,30,02005a505c16ab5321e73f1efbd0fc74e2cccda04e67fda3a036438c6372b3c918,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,692156x1925x1/0,500000000
20220531.gml.geo,hub,3,2,30,02005d8bb944a7a3369e66369ecf456cc53fcaa2c141dba404170580432cf4ff79,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,738317x1703x0/0,500000000
20220531.gml.geo,hub,4,3,30,02006a7dc99e2db1e73baf8da79646034412b9770ffc7536ce75c71e91b923f59a,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,701286x1629x1/0,2000000000
20220531.gml.geo,hub,5,4,30,0200b122dd16817e0addbf8f81299e6488c42e47bd13bf935f245edcb26568c6c3,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,696999x1150x1/0,700000000
20220531.gml.geo,hub,6,5,8,0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,020111074bd304e17a1cc74e1f4b76d64b1764895ae3a26ad3ab2c4fd0f63cdc35,729818x1519x1/1,2970000000
20220531.gml.geo,hub,7,5,13,0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,0201c7d931c2d41fabbf92000db705cffff35fcca3a6a18576a293a1fed3fb5c65,709349x225x0/1,4950000000
20220531.gml.geo,hub,8,5,20,0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,702067x1739x1/0,3960000000
20220531.gml.geo,hub,9,5,30,0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,701747x2301x0/0,4000000000
20220531.gml.geo,hub,10,6,30,0200da31ae309a42f955de9383c150a4167246bb22d5380898cd70aecc59136c50,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,601978x1729x0/0,1499800000
20220531.gml.geo,hub,11,7,30,0200e5a6afd0cca4383b67a7ed18fc0af24b80f475295d683ee58d7fb00e8d9b13,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,689404x2086x1/0,1500000000
20220531.gml.geo,hub,12,8,30,020111074bd304e17a1cc74e1f4b76d64b1764895ae3a26ad3ab2c4fd0f63cdc35,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,706210x1964x0/0,10000000000
20220531.gml.geo,hub,13,9,30,0201443a430b135e5f159afb447d9254c7b373c9fd43f69f9468c9162ab481f510,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,731040x433x0/0,2000000000
20220531.gml.geo,hub,14,10,30,020181e74c5c80bbb4b47f58e1e1012013a199989f61597d6fc5b4e386df79d3ce,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,704441x865x1/0,2000000000
20220531.gml.geo,hub,15,11,30,0201aac627cd9bd20fde0408a0571fe906904848e60e9b5790f64e5190c110176e,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,701922x296x1/0,3000000000
20220531.gml.geo,hub,16,12,20,0201af659a3986832bb5bf2493c537cee9f7d62a7bff5d0a68176c1d60df931cf7,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,708542x2265x0/0,594000000
20220531.gml.geo,hub,17,12,30,0201af659a3986832bb5bf2493c537cee9f7d62a7bff5d0a68176c1d60df931cf7,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,707163x1904x0/0,99000000
20220531.gml.geo,hub,18,13,30,0201c7d931c2d41fabbf92000db705cffff35fcca3a6a18576a293a1fed3fb5c65,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,707580x531x0/0,2000000000
20220531.gml.geo,hub,19,14,30,0201dd8a0e2b0bba7b39314b1cb515b789b56861fce45b0a278bdccf43415294e7,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,705652x215x0/0,10000000000
20220531.gml.geo,hub,20,15,30,0201de34693d639e341391c882535e039627605ea14f8be912f55c0e36772ec1f3,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,697267x1992x0/0,3000000000
20220531.gml.geo,hub,21,16,30,020200298c7dfed25f31fb85a1ef20b6ea7be4780d8b84bffca6589cce52e98c1c,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,687634x1479x1/0,3000000000
20220531.gml.geo,hub,22,17,30,020284ccf92bfded620df993909e1ef55282725adcde48dc20bb3754b004427037,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,727189x1643x1/0,500000000
20220531.gml.geo,hub,23,18,30,020296a52fcc2ac3d48c420cd073638deb1a57f0175097e8defe12b12a66ff0f79,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,674301x727x0/0,1000000000
20220531.gml.geo,hub,24,19,30,0202b72d9ddbaf4b512446b4914c1662b67bfa38080916180c9b35d9dcf2950f6d,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,705972x924x0/0,500000000
20220531.gml.geo,hub,25,20,26,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,720338x1752x1/1,9461430000
20220531.gml.geo,hub,26,20,30,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,701585x587x0/0,20000000000
20220531.gml.geo,hub,27,21,30,02032afeaa3248b3131ea9c132aaae44f1c46e2dda20743030afce21a8679f6ae9,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,711226x340x0/1,500000000
20220531.gml.geo,hub,28,22,30,0203af58678967b0beeb0ed4ac6910bf26bc8b6121486754161df49a971337a7fb,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,713674x780x1/0,6000000000
20220531.gml.geo,hub,29,23,30,0203af818b15ab7f3853c3c66ac4dd7ab3a4e25d89e58899ef08859e02f63dc4b5,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,710351x1228x0/0,4000000000
20220531.gml.geo,hub,30,24,30,0203b5b0de483b8d0ac92737ea8d266f66221c141423274252552b9f8463aae4b0,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,731021x1562x1/0,2000000000
20220531.gml.geo,hub,31,25,30,0203bb82348f99eebe9471686366fe642f6a84b4b2db79f605a86c7b89df8f74d5,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,677572x677x0/0,1000000000
20220531.gml.geo,hub,32,26,30,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,738047x492x16/0,9405000000
20220531.gml.geo,hub,33,27,30,0203f3e0fdaa52ca5c804d145b6a47e5a620c02123106578230061deb212e720bd,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,718368x175x1/0,3000000000
20220531.gml.geo,hub,34,28,30,0204118e61e0cc0fd52cad70d133771943adaf77b8c4ccbb2732ac501e31f9a021,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,706515x322x1/0,500000000
20220531.gml.geo,hub,35,29,30,02045f289f0de16b275e925aff584bc6c626dddc0f29e15b367d68a35de445d98b,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,677633x1638x0/0,1000000000
20230716.gml.geo,primary,0,0,30,020181f8e09b92f94e1d27b75aa21dadd6a0460fbb602e432b9ad016fc25857216,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,681616x290x0/0,89100000
20230716.gml.geo,primary,1,1,30,0203cf65531719c961986302535d1b9b3594b9eda27de7a9caba163f644a434b41,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,697457x1512x0/1,49500000
20230716.gml.geo,primary,2,2,30,020439fefa80100a7d89cefb7c5067ca5ead869707d33a3763f226fb2dafc06e12,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,680900x1394x1/1,99000000
20230716.gml.geo,primary,3,3,30,0204ea5f78a543de7ac40c91537504fb682f1870d88e642e49fafa093eba206d4e,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,696097x1368x0/1,99000000
20230716.gml.geo,primary,4,4,30,0204f6d4b5f4ffc8d6fae54e6ce934bc799579a281877130bfd6d6ee672b654998,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,785568x1855x1/0,99000000
20230716.gml.geo,primary,5,5,30,02063e9cd1e6c8bc20b4391785e13fdcfc81b786649995f85ece3324216d9c42fc,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,689696x567x1/0,99000000
20230716.gml.geo,primary,6,6,30,0206e74aed257451f07cc1f40b7ace15f3a554bb2fc51eef36b679d325bed4d391,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,725890x1933x0/1,99000000
20230716.gml.geo,primary,7,7,30,0207475247b0cf3acb50070bc5912406e787b400b445ddf98ce55616ea16e0dee3,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,699982x1932x0/1,34650000
20230716.gml.geo,primary,8,8,30,020806c060336147486d2555eddc2d881899186a6fd8ecfd296c998c7b9e3b5631,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,702405x725x0/1,99000000
20230716.gml.geo,primary,9,9,30,020b89502397dede9af0a453e438f611209a91db26d7b5f6de26a43de5ffe6af20,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,714003x2353x1/1,99000000
20230716.gml.geo,primary,10,10,30,020c2c8813173fd64f0a7d93a62c56ba2bf500f8609e4030bb37523ecaa20e7ac7,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,748735x2878x0/0,247500000
20230716.gml.geo,primary,11,11,30,020d01b5c15c94dc84eb3bf0402f41b073423624a2df35c88ee2cd6c8b4b29e838,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,690223x1589x0/1,495000000
20230716.gml.geo,primary,12,12,30,020d08c8151aeef5fc1116e414fe33f939e48b17bfe82f5fe2578c3c18e4c771ab,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,682856x1737x1/0,89100000
20230716.gml.geo,primary,13,13,30,020dd8fc221b1075c628bc049a0580e4dbb510d73d5416ea9a1334a518c467c5c3,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,689335x2760x0/1,495000000
20230716.gml.geo,primary,14,14,30,020ec9d5bfbeef8ffb2754d763568fd7ed1bc32b41a55fe25915d4024759592b8e,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,696101x560x0/1,99000000
20230716.gml.geo,primary,15,15,30,0213291558f8001f3424fb4d766c40894b953d5b997f11db640f6c44e6b2b46f2f,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,712338x949x0/1,99000000
20230716.gml.geo,primary,16,16,30,0213ff3cc55dc06e580049ee4830f645a271e4a1d5fc14710e1a6bbb16fb290718,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,682963x1817x0/1,99000000
20230716.gml.geo,primary,17,17,30,02159952697e25d8c7d50c0b68f110a90813a752bfc4ed423c7cfeb6634b7b4d29,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,732210x939x0/1,495000000
20230716.gml.geo,primary,18,18,30,0215c0166d5d325f5e8fa7ef8a18844942b2b20ec18bec40088f95beffab9e416c,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,711985x1535x0/0,148500000
20230716.gml.geo,primary,19,19,30,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,663526x1135x0/1,2871000000
20230716.gml.geo,primary,20,20,30,0216b3820d52d96c6ea3f2a39ffbc0fe7e9d4f4d446b76e757b830af636edeba01,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,681616x305x1/0,89100000
20230716.gml.geo,primary,21,21,30,0217664407a42f66eda9f01ecc77a37e7105213eeb234647ab38f3821190dd8490,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,718208x2766x1/0,618750000
20230716.gml.geo,primary,22,22,30,0217a75ccc5fa0b0d56c3de5a90a13c1c62fe56aaf3d55c982ff79381268b3cdaa,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,732729x1248x0/0,1345470000
20230716.gml.geo,primary,23,23,30,021970afdbcdd5e5ef4b3755dfb8d485c4bac94ee380d4ce457e06fdfae4b0c846,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,663138x790x0/0,69300000
20230716.gml.geo,primary,24,24,30,021bfec51e3576e401646f88e0d6fc134a7192f0c9d70e38473c420572973b6d7b,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,678806x1073x1/0,99000000
20230716.gml.geo,primary,25,25,30,021c67571cad0c6576a10a10fefad0fb1365edbdb9cd2e2928359df05f92fd7f23,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,683691x1012x0/1,49500000
20230716.gml.geo,primary,26,26,30,021db9d61b5aa5a8469c77931a32a14e08449726f7af867ee6e815ca1801acd90c,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,705943x297x0/1,99000000
20230716.gml.geo,primary,27,27,30,021e74b707ca61dafbc6c7eacfa5c1a9b8337889a1df2f00257c903d7674e57635,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,663146x265x0/0,69300000
20230716.gml.geo,primary,28,28,30,021eca10105c39143698a8735c17afd3f665f8f98461fc8f95f72fafc0c354efb9,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,705934x772x1/1,99000000
20230716.gml.geo,primary,29,29,30,0281ebab6286053456f29e2003bcc31e67e05829f595a5059d3be42289e2d2812f,03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,677179x296x0/1,99000000
20230716.gml.geo,hub,0,0,30,020016201d389a44840f1f33be29288952f67c8ef6b3f98726fda180b4185ca6e2,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,700233x1503x1/0,1000000000
20230716.gml.geo,hub,1,1,30,02003e11a6b742fe6341b48b8a1f365012aecd49c367817bbb28bd00399904b74b,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,744552x1717x1/0,1500000000
20230716.gml.geo,hub,2,2,30,0200d990697ccf274607b46d23a95dddf94c96ae78f4fd6f36d9a331b938d3d6ec,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,794889x90x0/0,450000000
20230716.gml.geo,hub,3,3,30,0200da31ae309a42f955de9383c150a4167246bb22d5380898cd70aecc59136c50,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,601978x1729x0/0,1499800000
20230716.gml.geo,hub,4,4,30,020100797aaa4c069bfe4e7c8803264d7badda7bd372b17eaa67fb7de6db0c25d6,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,780335x2262x1/0,1000000000
20230716.gml.geo,hub,5,5,30,020111074bd304e17a1cc74e1f4b76d64b1764895ae3a26ad3ab2c4fd0f63cdc35,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,706210x1964x0/0,10000000000
20230716.gml.geo,hub,6,6,30,02017f01f646318be8707ebf07b1f38bd89577f1654102057b824f91c70f75f9b8,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,779236x728x1/0,1000000000
20230716.gml.geo,hub,7,7,30,0201af659a3986832bb5bf2493c537cee9f7d62a7bff5d0a68176c1d60df931cf7,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,761684x2230x3/0,7500000000
20230716.gml.geo,hub,8,8,30,0201b12f463c025e3790ea8cdd3d0975832a2f513fc1d4c888de31e263d76c9cb1,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,780945x1776x0/0,500000000
20230716.gml.geo,hub,9,9,30,0201bfc5d9c14d50ebaf4dfd83d70df314ed2a9f0119f28619f3f000a1079ef580,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,783721x1476x0/0,3000000000
20230716.gml.geo,hub,10,10,30,0201dd8a0e2b0bba7b39314b1cb515b789b56861fce45b0a278bdccf43415294e7,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,705652x215x0/0,10000000000
20230716.gml.geo,hub,11,11,30,0201de34693d639e341391c882535e039627605ea14f8be912f55c0e36772ec1f3,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,697267x1992x0/0,3000000000
20230716.gml.geo,hub,12,12,30,020202f7e7664e038fe098674de355c8a6313bbe51961922fde0ebc897266300fb,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,777916x1088x1/0,500000000
20230716.gml.geo,hub,13,13,30,0202cb8bd84def2572449b28f6dffbffb16b4ecbe00c32d4c02a6e9b13822e71d7,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,772734x2710x1/0,500000000
20230716.gml.geo,hub,14,14,30,0202d9f3575d6b788235dc617262ee3bb2d4c3c740adae6e98016bc1396e1a279f,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,775839x1445x1/0,3000000000
20230716.gml.geo,hub,15,15,20,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,748165x1229x1/1,19602000000
20230716.gml.geo,hub,16,15,30,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,701585x587x0/0,20000000000
20230716.gml.geo,hub,17,16,30,0203a983d267ad02c84dc8e6c863512b5954f08b220eca62409cfe7df03c015419,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,753237x537x1/0,425000000
20230716.gml.geo,hub,18,17,30,0203bb82348f99eebe9471686366fe642f6a84b4b2db79f605a86c7b89df8f74d5,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,677572x677x0/0,1000000000
20230716.gml.geo,hub,19,18,30,0203bd7e0e369ee76635373adb43afaa03553c727f22478bd3814540724879b231,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,757168x1780x0/0,1000000000
20230716.gml.geo,hub,20,19,30,0203cc3f99c736d6b21f269bc23ffa40bf7e195fd3f7e13bade84b44408a009b60,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,773134x1872x0/0,400000000
20230716.gml.geo,hub,21,20,30,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,744509x1916x0/0,19602000000
20230716.gml.geo,hub,22,21,30,02045f289f0de16b275e925aff584bc6c626dddc0f29e15b367d68a35de445d98b,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,795778x897x1/0,4500000000
20230716.gml.geo,hub,23,22,30,0204cc3a3d612ef9aece3426291fd3fc758cd87c164aedda8e2bb92dabf728642b,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,791112x509x0/0,500000000
20230716.gml.geo,hub,24,23,30,020556f350ee34c324591ff4c38aa8201e5dd5ce787be5c0844dcc2248e1e0fb6c,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,691924x1149x1/0,1000000000
20230716.gml.geo,hub,25,24,30,02057240f617091dedd1bce0da761eeaf1809ad9e131771cf1f34858955e2a304f,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,751361x1416x0/0,10000000000
20230716.gml.geo,hub,26,25,30,0205d359cfd8dad7e3dc10a21215457da54a9cc47ee01aa83dd2284fcdaada83e3,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,687352x408x0/0,1000000000
20230716.gml.geo,hub,27,26,30,02063e9cd1e6c8bc20b4391785e13fdcfc81b786649995f85ece3324216d9c42fc,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,687596x3049x1/0,800000000
20230716.gml.geo,hub,28,27,30,02063fec62479bdf7d43f046056303e48f5029108111ade42aef41c622a6245d52,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,777078x393x1/0,2475000000
20230716.gml.geo,hub,29,28,30,0206722d0f786ae2bf4779675b5b7d91ae334fc59992f98528f30a83b91e3c8b8f,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,738698x2593x1/0,8900000000
20230716.gml.geo,hub,30,29,30,02069f270b69c81e9a3df61072ce6213583c7aa4824ae4ed22d4f169194a5cd8ed,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,767924x2307x1/0,400000000
