experiment_id,stage,regime,alpha,scale,seed,block,block_size,mean_tau,normalized_mean
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,30,200,554.245,0.886792
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,31,200,622.74,0.996384
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,32,200,595.685,0.9530959999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,33,200,573.8,0.9180799999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,34,200,585.63,0.937008
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,35,200,621.04,0.993664
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,36,200,610.465,0.9767440000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,37,200,593.465,0.949544
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,38,200,595.945,0.953512
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,39,200,631.79,1.010864
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,0,200,2613.385,1.0453540000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,1,200,2713.375,1.08535
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,2,200,2267.395,0.906958
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,3,200,2380.48,0.952192
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,4,200,2441.555,0.9766219999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,5,200,2318.905,0.9275620000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,6,200,2448.56,0.979424
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,7,200,2460.66,0.9842639999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,8,200,2462.565,0.9850260000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,9,200,2344.875,0.93795
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,10,200,2603.44,1.041376
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,11,200,2241.445,0.8965780000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,12,200,2472.25,0.9889
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,13,200,2405.22,0.9620879999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,14,200,2223.71,0.889484
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,15,200,2445.035,0.9780139999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,16,200,2488.03,0.9952120000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,17,200,2329.005,0.931602
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,18,200,2394.895,0.957958
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,19,200,2386.05,0.95442
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,20,200,2339.9,0.93596
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,21,200,2267.495,0.906998
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,22,200,2202.65,0.8810600000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,23,200,2308.53,0.9234120000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,24,200,2599.605,1.039842
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,25,200,2402.08,0.960832
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,26,200,2382.805,0.9531219999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,27,200,2130.835,0.852334
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,28,200,2455.725,0.98229
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,29,200,2423.28,0.9693120000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,30,200,2410.345,0.9641379999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,31,200,2379.195,0.951678
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,32,200,2486.69,0.994676
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,33,200,2507.625,1.00305
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,34,200,2282.94,0.913176
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,35,200,2427.55,0.9710200000000001
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,36,200,2325.975,0.9303899999999999
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,37,200,2296.625,0.91865
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,38,200,2307.105,0.922842
network-phase-closure-20260728,replication,fair,2.0,50,202608310050,39,200,2394.38,0.957752
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,0,200,9318.865,0.9318865
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,1,200,9269.945,0.9269944999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,2,200,9384.605,0.9384604999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,3,200,9529.26,0.952926
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,4,200,9539.88,0.953988
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,5,200,9672.495,0.9672495000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,6,200,9832.67,0.983267
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,7,200,9402.585,0.9402584999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,8,200,9292.085,0.9292084999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,9,200,9130.735,0.9130735000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,10,200,9671.225,0.9671225
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,11,200,9985.7,0.9985700000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,12,200,9613.07,0.961307
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,13,200,9521.84,0.952184
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,14,200,9259.74,0.925974
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,15,200,10429.995,1.0429995
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,16,200,10409.165,1.0409165
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,17,200,9888.435,0.9888435
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,18,200,9303.115,0.9303115
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,19,200,10515.275,1.0515275
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,20,200,10126.34,1.012634
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,21,200,9931.48,0.9931479999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,22,200,10215.455,1.0215455
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,23,200,10798.495,1.0798495000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,24,200,9506.19,0.9506190000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,25,200,9595.405,0.9595405
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,26,200,9288.395,0.9288395
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,27,200,10029.545,1.0029545
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,28,200,9478.565,0.9478565000000001
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,29,200,9541.07,0.9541069999999999
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,30,200,9612.68,0.961268
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,31,200,10210.575,1.0210575000000002
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,32,200,9703.025,0.9703025
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,33,200,8717.855,0.8717855
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,34,200,9737.635,0.9737635
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,35,200,10370.66,1.037066
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,36,200,9893.44,0.989344
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,37,200,9633.715,0.9633715
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,38,200,9675.915,0.9675915
network-phase-closure-20260728,replication,fair,2.0,100,202608310100,39,200,9292.59,0.9292590000000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,0,200,39195.875,0.979896875
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,1,200,36744.505,0.918612625
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,2,200,39097.585,0.9774396249999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,3,200,37160.05,0.9290012500000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,4,200,42213.64,1.055341
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,5,200,38729.145,0.968228625
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,6,200,39786.63,0.9946657499999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,7,200,40398.795,1.009969875
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,8,200,40945.435,1.0236358749999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,9,200,41537.82,1.0384455
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,10,200,42111.265,1.052781625
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,11,200,41909.735,1.047743375
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,12,200,38869.78,0.9717445
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,13,200,38307.03,0.9576757499999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,14,200,39425.94,0.9856485
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,15,200,38248.605,0.956215125
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,16,200,38462.425,0.9615606250000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,17,200,39630.195,0.990754875
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,18,200,40804.635,1.0201158750000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,19,200,40335.64,1.008391
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,20,200,36136.285,0.9034071250000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,21,200,36560.62,0.9140155000000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,22,200,39755.29,0.99388225
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,23,200,36162.44,0.904061
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,24,200,39216.17,0.98040425
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,25,200,40445.735,1.011143375
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,26,200,40149.75,1.00374375
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,27,200,37475.995,0.936899875
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,28,200,36767.87,0.9191967500000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,29,200,38301.945,0.957548625
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,30,200,40695.83,1.0173957500000002
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,31,200,37301.9,0.9325475000000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,32,200,37983.795,0.949594875
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,33,200,40718.925,1.0179731250000001
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,34,200,36360.965,0.909024125
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,35,200,39963.505,0.9990876249999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,36,200,38096.965,0.952424125
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,37,200,37144.42,0.9286105
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,38,200,39202.77,0.9800692499999999
network-phase-closure-20260728,replication,fair,2.0,200,202608310200,39,200,34576.97,0.86442425
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,0,200,152075.515,0.9504719687500001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,1,200,149811.72,0.93632325
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,2,200,148733.405,0.92958378125
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,3,200,143822.29,0.8988893125
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,4,200,154207.32,0.9637957500000001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,5,200,158343.345,0.98964590625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,6,200,148426.29,0.9276643125
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,7,200,158605.305,0.99128315625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,8,200,157113.51,0.9819594375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,9,200,162561.985,1.01601240625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,10,200,152787.43,0.9549214374999999
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,11,200,155812.86,0.9738303749999999
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,12,200,158566.255,0.99103909375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,13,200,160448.365,1.00280228125
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,14,200,151350.745,0.94594215625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,15,200,158236.065,0.98897540625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,16,200,154836.715,0.96772946875
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,17,200,159686.905,0.99804315625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,18,200,143840.48,0.8990030000000001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,19,200,149492.055,0.93432534375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,20,200,157852.625,0.98657890625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,21,200,154826.32,0.9676645
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,22,200,163410.535,1.02131584375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,23,200,147199.96,0.9199997499999999
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,24,200,155185.67,0.9699104375000001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,25,200,165037.64,1.03148525
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,26,200,164787.7,1.029923125
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,27,200,153423.08,0.95889425
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,28,200,160987.19,1.0061699375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,29,200,160660.84,1.00413025
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,30,200,156873.15,0.9804571875
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,31,200,164141.495,1.02588434375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,32,200,155937.585,0.97460990625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,33,200,157578.765,0.9848672812500001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,34,200,152355.635,0.9522227187500001
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,35,200,152837.505,0.95523440625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,36,200,149292.305,0.93307690625
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,37,200,156960.54,0.981003375
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,38,200,161422.915,1.0088932187500002
network-phase-closure-20260728,replication,fair,2.0,400,202608310400,39,200,152395.53,0.9524720624999999
